transaction_id,sender_account,receiver_account,amount,currency,timestamp,transaction_type,location,device_type,is_fraud
TXN-5239BEDFEC8C,ACC-F946F1561761,ACC-2C07A5153645,2091.51,AUD,2025-04-01T20:01:30.214595,transfer,Singapore,desktop,False
TXN-CDFB204B2091,ACC-C04ADFA8F3BB,ACC-3C6DFCE1DCE0,2442.16,GBP,2025-04-01T22:51:42.067473,deposit,Paris,tablet,False
TXN-314DAF32EA31,ACC-87890B02B19C,ACC-25F0794F09F6,2283.41,GBP,2025-04-03T14:20:13.541331,withdrawal,Toronto,desktop,False
TXN-40B6A75058C2,ACC-72009405D423,ACC-1CB5A17E2362,3258.37,CAD,2025-04-03T21:35:56.474134,transfer,Mumbai,desktop,False
TXN-59B1E466CB34,ACC-211291B92841,ACC-3D9ED76AB0F2,3129.87,JPY,2025-04-06T13:50:44.999663,purchase,Seoul,tablet,False
TXN-A8896D293F52,ACC-000674747079,ACC-044BA6492FE6,2565.73,JPY,2025-04-10T13:47:50.043350,payment,Seoul,tablet,False
TXN-9C23A093080E,ACC-A805794D59E4,ACC-F5F82742434D,1748.65,USD,2025-04-11T07:11:07.243183,withdrawal,San Francisco,desktop,False
TXN-F9CEB63E64A4,ACC-749B9EE3EE85,ACC-B7A0295D3648,2468.78,INR,2025-04-11T20:42:15.005948,deposit,Hong Kong,tablet,False
TXN-5A0ED3128531,ACC-2B9B947A6245,ACC-977381C0BB7C,2523.89,USD,2025-04-12T07:42:00.964258,withdrawal,Sydney,desktop,False
TXN-3555847BAF3F,ACC-DF15586031DE,ACC-3C6DFCE1DCE0,3829.07,GBP,2025-04-12T08:29:09.359075,refund,Mumbai,tablet,False
TXN-EA82D7C61329,ACC-7B3F178B584E,ACC-30E2B3B5B20D,2559.79,INR,2025-04-12T14:27:51.701208,purchase,Mumbai,desktop,False
TXN-AA4354A171D2,ACC-13679D409B47,ACC-A805794D59E4,2267.2,JPY,2025-04-12T16:08:57.888295,withdrawal,Dubai,desktop,False
TXN-DDBD57A0A602,ACC-25423E12A62B,ACC-7BE1BF308452,2927.98,CAD,2025-04-14T04:33:15.131899,deposit,London,tablet,False
TXN-D40077AD6069,ACC-594BE8A23931,ACC-401936BC86C0,2859.1,USD,2025-04-14T21:29:36.233857,purchase,Berlin,tablet,False
TXN-1C7B62AB63DB,ACC-11BC25141DF4,ACC-8F1C72AAFD88,2230.8,GBP,2025-04-14T23:42:51.254534,payment,Toronto,desktop,False
TXN-74BFFC27C2C0,ACC-F5BBE39DA42E,ACC-9A9AA7D29DA0,2998.55,CAD,2025-04-15T08:08:05.745426,purchase,Toronto,desktop,False
TXN-2BA06DF3A040,ACC-911EA78CB756,ACC-10B36D5272AD,2293.44,JPY,2025-04-15T08:38:24.672015,deposit,Mumbai,tablet,False
TXN-7EB15C53990C,ACC-30E2B3B5B20D,ACC-C09E385BFC85,2554.0,EUR,2025-04-16T04:57:36.173561,deposit,Hong Kong,desktop,False
TXN-D1BE9276D77F,ACC-EB43D6B62E3C,ACC-6FF25F70EA1F,2913.39,GBP,2025-04-18T07:43:10.331142,purchase,San Francisco,desktop,False
TXN-FF3B644F9985,ACC-7B59EA4AD3E3,ACC-3C6DFCE1DCE0,2510.32,USD,2025-04-20T22:55:44.375140,purchase,Singapore,tablet,False
TXN-193D5A4F50F2,ACC-63F7CB5C40AF,ACC-13679D409B47,2065.08,USD,2025-04-22T14:30:55.034631,payment,Tokyo,desktop,False
TXN-755F87FE12B1,ACC-11BC25141DF4,ACC-90A68668804C,3080.76,EUR,2025-04-22T21:02:54.932730,deposit,Paris,desktop,False
TXN-A91124E3F813,ACC-108534F2E58E,ACC-911EA78CB756,2179.4,EUR,2025-04-23T19:52:50.451449,transfer,São Paulo,tablet,False
TXN-CDFD7DEEA363,ACC-F4B744DE38F5,ACC-BE8145AE90A7,2990.11,EUR,2025-04-24T01:14:28.934352,payment,San Francisco,desktop,False
TXN-F42A0BC7CFC3,ACC-25423E12A62B,ACC-6C1F9A3BA7F5,2800.47,CAD,2025-04-25T03:42:42.709848,transfer,Sydney,desktop,False
TXN-51AAD27DD1DC,ACC-401936BC86C0,ACC-C280208F659D,2891.12,CAD,2025-04-25T14:30:19.095979,refund,Tokyo,desktop,False
TXN-DD258D98A5C6,ACC-3EE657498EF5,ACC-977381C0BB7C,2309.64,EUR,2025-04-25T15:14:50.545775,deposit,Chicago,desktop,False
TXN-B64D721ADFA9,ACC-911EA78CB756,ACC-2B3E9C023C54,2670.96,AUD,2025-04-27T05:36:49.359676,purchase,Sydney,desktop,False
TXN-78D4BB50D9F2,ACC-6FF25F70EA1F,ACC-000674747079,3282.0,EUR,2025-04-27T15:01:32.539919,withdrawal,Hong Kong,tablet,False
TXN-D42EFEC3A891,ACC-7B59EA4AD3E3,ACC-EB43D6B62E3C,2666.77,JPY,2025-04-28T13:51:15.262799,purchase,Chicago,desktop,False
TXN-E5A78AE0E6EA,ACC-48E487AC96B8,ACC-7B3F178B584E,4091.56,USD,2025-04-29T19:57:49.669632,withdrawal,Chicago,desktop,False
TXN-691F0E091469,ACC-72009405D423,ACC-99D4FF2DC3AF,2179.54,CAD,2025-04-30T00:31:23.487054,payment,Seoul,desktop,False
TXN-11725753BADF,ACC-B7E6D398A520,ACC-8F1C72AAFD88,3163.26,EUR,2025-04-30T01:11:44.544864,withdrawal,Sydney,tablet,False
TXN-E35FAFE81699,ACC-C382818734D7,ACC-784A822DEF0E,3081.61,CAD,2025-04-30T06:46:29.846134,purchase,Mumbai,tablet,False
TXN-B1758CF7C1BE,ACC-6FF25F70EA1F,ACC-2C3E76264BF1,2720.74,EUR,2025-04-30T16:40:49.197615,purchase,Chicago,desktop,False
TXN-46A4687BEE6B,ACC-54CA5111C528,ACC-C382818734D7,1552.02,GBP,2025-05-01T13:26:13.036410,purchase,London,desktop,False
TXN-599B5103D384,ACC-977381C0BB7C,ACC-7B3F178B584E,2742.62,JPY,2025-05-02T16:17:58.106295,payment,Seoul,tablet,False
TXN-14334336A550,ACC-1CB5A17E2362,ACC-B872EAA0B442,2880.48,USD,2025-05-02T22:53:41.702686,purchase,Tokyo,desktop,False
TXN-C9DADAD33EA3,ACC-467290D869A2,ACC-0323DDF72C9E,2538.61,CAD,2025-05-03T10:18:03.793561,deposit,San Francisco,desktop,False
TXN-FE0FA3FF7538,ACC-C280208F659D,ACC-784A822DEF0E,2960.78,EUR,2025-05-03T14:40:07.889860,purchase,Toronto,tablet,False
TXN-E52C5885DC7E,ACC-3C576C6A95A8,ACC-C280208F659D,3168.8,AUD,2025-05-04T19:45:44.169024,transfer,Chicago,tablet,False
TXN-5772FC4C15E5,ACC-98ADBE24F6FE,ACC-7C6220A49BE4,2566.34,CAD,2025-05-05T01:44:23.002800,withdrawal,Chicago,desktop,False
TXN-A717BA1B86A2,ACC-2B3E9C023C54,ACC-F946F1561761,2691.93,CAD,2025-05-05T03:53:12.624637,refund,Chicago,tablet,False
TXN-AA9BFD3B3817,ACC-A1747DF7B6FC,ACC-749B9EE3EE85,2086.2,JPY,2025-05-05T14:19:46.938011,refund,Tokyo,desktop,False
TXN-837FE45ED6D2,ACC-EB43D6B62E3C,ACC-8C777E12A4D3,2538.47,USD,2025-05-06T02:08:51.494500,payment,Berlin,tablet,False
TXN-A27AC5FD5F06,ACC-3EE657498EF5,ACC-48E487AC96B8,2530.57,JPY,2025-05-07T13:02:11.331474,withdrawal,Berlin,tablet,False
TXN-F9A22FCA2EBB,ACC-211291B92841,ACC-E29784D8A022,2339.59,USD,2025-05-12T02:15:05.288844,deposit,New York,desktop,False
TXN-CAA67CF50FFB,ACC-90A68668804C,ACC-BABE65EB0838,2551.72,EUR,2025-05-12T09:24:44.249099,deposit,Dubai,desktop,False
TXN-546AE9E82AC1,ACC-E969C4CE733B,ACC-BABE65EB0838,2579.61,INR,2025-05-12T11:15:49.120675,payment,Dubai,desktop,False
TXN-AEC6353E615B,ACC-784A822DEF0E,ACC-C4998CC71C58,4224.06,EUR,2025-05-12T20:19:24.634329,transfer,Berlin,desktop,False
TXN-F5979278E4F2,ACC-69026E3B9032,ACC-A591E79B491A,2407.78,USD,2025-05-14T02:20:17.702067,payment,New York,desktop,False
TXN-E80A0003D61E,ACC-211291B92841,ACC-F1DA7568A911,2516.48,GBP,2025-05-15T00:20:59.347711,deposit,Seoul,tablet,False
TXN-27C71804E426,ACC-2C3E76264BF1,ACC-0C0E560323C3,2390.89,GBP,2025-05-15T05:15:07.095979,purchase,São Paulo,desktop,False
TXN-B001F4E5B546,ACC-7C6220A49BE4,ACC-6739DF6F20A1,2699.76,CAD,2025-05-15T07:49:48.933435,transfer,Sydney,desktop,False
TXN-C83EA87EA3D8,ACC-C9634E0622BC,ACC-18E2F85DDDE7,2142.5,GBP,2025-05-15T13:17:54.945560,deposit,Toronto,desktop,False
TXN-EB602A735587,ACC-8F1C72AAFD88,ACC-8AAAAD99F6EC,2867.05,JPY,2025-05-15T15:27:28.471050,refund,São Paulo,tablet,False
TXN-32946E2B8500,ACC-89007ADB96BD,ACC-18E2F85DDDE7,2996.08,JPY,2025-05-17T10:12:33.926741,purchase,São Paulo,desktop,False
TXN-CD24FEDAF9EC,ACC-3C3B6190EA72,ACC-7C6220A49BE4,2246.14,EUR,2025-05-17T19:03:35.608121,deposit,Hong Kong,tablet,False
TXN-0FEBB33AEA65,ACC-B266F252174F,ACC-56097E22AB4C,2975.25,INR,2025-05-18T14:53:20.994846,refund,Paris,tablet,False
TXN-F1BB8BE62D44,ACC-4E6E142B6EC6,ACC-BE8145AE90A7,2875.92,INR,2025-05-19T02:02:46.577225,deposit,Seoul,desktop,False
TXN-421CD871E2A4,ACC-2301C2CEEF8B,ACC-EB43D6B62E3C,3180.64,INR,2025-05-19T12:58:00.896130,withdrawal,São Paulo,tablet,False
TXN-8751231CD2C6,ACC-A45C5B687993,ACC-CF1DB195D27B,2644.75,USD,2025-05-20T09:26:52.939543,deposit,London,desktop,False
TXN-25C2D275BDE7,ACC-1CB5A17E2362,ACC-211291B92841,2183.8,AUD,2025-05-21T08:25:56.832112,purchase,Tokyo,desktop,False
TXN-C5B32A965314,ACC-044BA6492FE6,ACC-8AAAAD99F6EC,3001.89,AUD,2025-05-22T09:24:09.492130,withdrawal,London,desktop,False
TXN-ACC98450372C,ACC-A591E79B491A,ACC-0323DDF72C9E,2963.9,JPY,2025-05-22T12:28:32.099214,deposit,Toronto,desktop,False
TXN-4A08C3F1D2A8,ACC-98ADBE24F6FE,ACC-749B9EE3EE85,2314.2,AUD,2025-05-22T21:26:03.299077,deposit,Mumbai,desktop,False
TXN-D02160429399,ACC-A805794D59E4,ACC-C273C5D10B71,2710.34,INR,2025-05-23T12:04:11.562588,withdrawal,Mumbai,desktop,False
TXN-FC84C3C26E40,ACC-214D8FE38093,ACC-BD849B770E16,2485.08,EUR,2025-05-24T19:44:15.868430,refund,San Francisco,desktop,False
TXN-640F299942EE,ACC-C04ADFA8F3BB,ACC-F4B744DE38F5,2380.32,GBP,2025-05-25T04:49:10.547105,transfer,Toronto,desktop,False
TXN-995307A9872C,ACC-C4998CC71C58,ACC-C65FCAF91DDE,2765.45,INR,2025-05-26T20:15:04.605528,transfer,Singapore,desktop,False
TXN-9A4F6F7E9C5F,ACC-E55F7B6AEAAE,ACC-6C1F9A3BA7F5,3188.98,JPY,2025-05-26T21:27:19.962195,transfer,Dubai,tablet,False
TXN-8FE975BC8254,ACC-B7E6D398A520,ACC-86B80E7D3C23,1793.23,CAD,2025-05-27T09:41:13.808514,deposit,Singapore,desktop,False
TXN-4A3ED400E97D,ACC-E969C4CE733B,ACC-977381C0BB7C,2847.92,USD,2025-05-27T19:40:12.143644,purchase,Dubai,tablet,False
TXN-5CB1B43502B1,ACC-3C6DFCE1DCE0,ACC-A591E79B491A,2881.36,CAD,2025-05-28T23:45:06.101456,purchase,Berlin,desktop,False
TXN-507F2CEA1ADF,ACC-BE8145AE90A7,ACC-F4B744DE38F5,2924.51,EUR,2025-05-30T08:51:25.332679,withdrawal,Dubai,tablet,False
TXN-14C96CACDD9E,ACC-48E487AC96B8,ACC-7B59EA4AD3E3,2523.27,GBP,2025-05-30T11:35:51.609022,withdrawal,Tokyo,desktop,False
TXN-1CCDA5838936,ACC-CFE9B2243FC1,ACC-2301C2CEEF8B,2393.96,EUR,2025-05-30T14:58:51.680286,withdrawal,Seoul,tablet,False
TXN-663F15573FE1,ACC-4DB8813FAB2E,ACC-C65FCAF91DDE,3647.8,GBP,2025-05-31T00:35:30.079380,transfer,London,tablet,False
TXN-C41B5DA2A671,ACC-2CB1E810B369,ACC-044BA6492FE6,2781.3,JPY,2025-06-01T03:38:35.254736,refund,Seoul,tablet,False
TXN-2D8B2B6E2E66,ACC-99211D7F5814,ACC-C5D7D92730AB,2735.5,CAD,2025-06-01T18:45:26.108708,refund,Seoul,desktop,False
TXN-410C9F5E4D5D,ACC-77DE36197786,ACC-48E487AC96B8,2319.95,USD,2025-06-03T02:58:21.521753,purchase,Seoul,desktop,False
TXN-9F651D23F7CA,ACC-9A9AA7D29DA0,ACC-92D6B223EED8,3002.58,AUD,2025-06-03T13:06:40.132997,withdrawal,Paris,desktop,False
TXN-B3D052FAAB10,ACC-CD192C0B3D3D,ACC-2C07A5153645,3312.12,EUR,2025-06-03T16:38:17.602900,payment,Chicago,tablet,False
TXN-2E8C9E65A591,ACC-749B9EE3EE85,ACC-B7A0295D3648,2134.47,AUD,2025-06-03T23:15:12.928683,refund,Paris,desktop,False
TXN-46E8CAE0A3E3,ACC-D235A311AE06,ACC-028890DEFB7F,1593.19,CAD,2025-06-04T12:59:38.208142,payment,Singapore,desktop,False
TXN-552C330D336E,ACC-DF15586031DE,ACC-467290D869A2,2149.79,GBP,2025-06-04T15:26:13.271013,payment,London,tablet,False
TXN-6664B0703CD5,ACC-99480A96EB04,ACC-C382818734D7,1923.68,INR,2025-06-05T08:10:16.258483,deposit,São Paulo,tablet,False
TXN-6821DF1E5CF1,ACC-784A822DEF0E,ACC-25F0794F09F6,1744.5,JPY,2025-06-05T12:05:28.950072,refund,Seoul,desktop,False
TXN-7328ADD1E4CE,ACC-E969C4CE733B,ACC-92D6B223EED8,2622.71,JPY,2025-06-06T06:58:17.783555,deposit,Sydney,desktop,False
TXN-BD7EC59A5FD5,ACC-3FE20203C95F,ACC-3C576C6A95A8,2737.29,AUD,2025-06-06T23:44:01.096556,withdrawal,Berlin,desktop,False
TXN-EA85BBE0E116,ACC-1CB5A17E2362,ACC-7D89F70CBFEA,3560.94,GBP,2025-06-07T03:31:19.641760,transfer,Sydney,desktop,False
TXN-A41D89ED46F1,ACC-25F0794F09F6,ACC-F9FEBE4BB8CC,2450.72,INR,2025-06-08T00:06:59.963820,purchase,Toronto,tablet,False
TXN-3704442DF9F7,ACC-3537D0E27DA3,ACC-DF15586031DE,2965.44,AUD,2025-06-08T06:29:19.948057,transfer,New York,desktop,False
TXN-C8C54F10B0CA,ACC-C273C5D10B71,ACC-3C3B6190EA72,2999.5,AUD,2025-06-09T15:22:10.059613,payment,Mumbai,tablet,False
TXN-E59DCED3EA76,ACC-3C6DFCE1DCE0,ACC-3EE657498EF5,2562.43,CAD,2025-06-09T19:08:00.413724,refund,São Paulo,desktop,False
TXN-71E33B7B4993,ACC-2C07A5153645,ACC-7B59EA4AD3E3,2906.45,JPY,2025-06-10T12:59:56.318352,purchase,São Paulo,desktop,False
TXN-F036CEDCE68C,ACC-3C3B6190EA72,ACC-06FC86990D3B,2223.74,INR,2025-06-11T08:07:23.597500,withdrawal,New York,desktop,False
TXN-CAB4E0B4C206,ACC-7BE1BF308452,ACC-108534F2E58E,2629.28,CAD,2025-06-12T05:39:27.039999,transfer,Sydney,tablet,False
TXN-CCF53CC803DF,ACC-7C6220A49BE4,ACC-C280208F659D,3306.82,JPY,2025-06-13T09:04:14.943386,payment,Berlin,desktop,False
TXN-8B6A890CF855,ACC-2CC461295B06,ACC-3C210524E787,3518.24,JPY,2025-06-13T14:57:24.807506,refund,Toronto,desktop,False
TXN-A8C0F807828C,ACC-F4B744DE38F5,ACC-90A68668804C,2512.66,AUD,2025-06-13T15:55:49.708157,purchase,Singapore,tablet,False
TXN-47E15659BBB9,ACC-72009405D423,ACC-7C6220A49BE4,2831.25,AUD,2025-06-14T11:31:25.443593,payment,London,desktop,False
TXN-039CB69CC863,ACC-C04ADFA8F3BB,ACC-B266F252174F,3024.67,GBP,2025-06-14T14:08:34.131421,withdrawal,San Francisco,tablet,False
TXN-CFDEE995E7C0,ACC-3C3B6190EA72,ACC-99211D7F5814,4073.81,INR,2025-06-15T21:58:49.598199,purchase,Toronto,desktop,False
TXN-48A5F15A7E6D,ACC-3C210524E787,ACC-2C07A5153645,3140.16,AUD,2025-06-16T05:57:45.621565,deposit,Toronto,desktop,False
TXN-93EF40D1436B,ACC-F4B744DE38F5,ACC-86B80E7D3C23,4000.26,AUD,2025-06-16T06:43:54.636306,withdrawal,São Paulo,tablet,False
TXN-CC514A63925A,ACC-90A68668804C,ACC-F946F1561761,3328.93,CAD,2025-06-17T01:28:32.056821,deposit,Singapore,desktop,False
TXN-F802502FE37B,ACC-7C6220A49BE4,ACC-C382818734D7,2540.22,JPY,2025-06-17T11:18:22.610544,withdrawal,Dubai,desktop,False
TXN-D98B2CE49218,ACC-A1747DF7B6FC,ACC-4E6E142B6EC6,1954.68,INR,2025-06-17T18:23:03.035017,purchase,New York,desktop,False
TXN-2C3342074022,ACC-6ABF1CEDC316,ACC-8F1C72AAFD88,2093.42,GBP,2025-06-17T22:50:19.464369,withdrawal,Paris,tablet,False
TXN-AFFA879F4579,ACC-0C0E560323C3,ACC-8C777E12A4D3,2525.74,AUD,2025-06-19T04:09:35.982258,deposit,Seoul,tablet,False
TXN-7341A9F316CB,ACC-2C3E76264BF1,ACC-B872EAA0B442,2337.61,JPY,2025-06-19T14:55:55.355873,deposit,Tokyo,desktop,False
TXN-407072338440,ACC-96A0EB255140,ACC-B7A0295D3648,2697.13,AUD,2025-06-19T15:48:43.611537,payment,Singapore,tablet,False
TXN-9659599D9056,ACC-2CC461295B06,ACC-749B9EE3EE85,2781.03,GBP,2025-06-20T20:23:19.760342,refund,Dubai,desktop,False
TXN-1AA4BCF19516,ACC-401936BC86C0,ACC-D8FD45707927,2697.17,AUD,2025-06-21T18:43:19.292541,refund,Mumbai,desktop,False
TXN-36F93468471C,ACC-C5D7D92730AB,ACC-9A9AA7D29DA0,2647.19,USD,2025-06-22T05:51:02.958118,deposit,San Francisco,desktop,False
TXN-6E9133F5DE82,ACC-99211D7F5814,ACC-749B9EE3EE85,2506.24,AUD,2025-06-22T22:14:09.235854,payment,San Francisco,tablet,False
TXN-82A46D8842B2,ACC-EB43D6B62E3C,ACC-B3978CDB1CF0,2883.38,GBP,2025-06-24T14:48:44.193995,withdrawal,Seoul,desktop,False
TXN-972E9333F15A,ACC-2CC461295B06,ACC-401936BC86C0,2847.94,AUD,2025-06-25T19:30:17.432845,purchase,Paris,desktop,False
TXN-F8012046D496,ACC-99211D7F5814,ACC-9A9AA7D29DA0,2508.76,EUR,2025-06-26T13:21:13.688514,withdrawal,São Paulo,desktop,False
TXN-1531443343DC,ACC-B4F5E53B53D8,ACC-C9634E0622BC,1694.94,AUD,2025-06-27T02:12:31.552050,purchase,Mumbai,tablet,False
TXN-74B7C936F151,ACC-CD192C0B3D3D,ACC-BABE65EB0838,2453.34,CAD,2025-06-30T20:02:29.153306,payment,Paris,tablet,False
TXN-98DFFA2A1122,ACC-F1DA7568A911,ACC-C5D7D92730AB,3015.1,JPY,2025-06-30T22:37:29.409413,refund,Tokyo,desktop,False
TXN-95D48D1C520D,ACC-18E2F85DDDE7,ACC-02FF15812706,2394.29,AUD,2025-07-01T17:03:13.011721,refund,Chicago,tablet,False
TXN-39D67942A0C6,ACC-F5BBE39DA42E,ACC-69026E3B9032,2139.56,GBP,2025-07-02T15:20:18.644863,purchase,Toronto,tablet,False
TXN-ACC94E82134C,ACC-A45C5B687993,ACC-CFE9B2243FC1,1870.34,AUD,2025-07-02T22:30:38.761227,purchase,Dubai,tablet,False
TXN-7978449FAC79,ACC-23CE8C03FE2B,ACC-784A822DEF0E,3228.21,INR,2025-07-03T10:24:45.557296,withdrawal,Toronto,tablet,False
TXN-5F70BF611BA7,ACC-B872EAA0B442,ACC-63A858CD5308,2638.98,GBP,2025-07-04T00:38:20.227091,withdrawal,Sydney,desktop,False
TXN-9A0DB9EF74DA,ACC-B4F5E53B53D8,ACC-2C07A5153645,2556.02,AUD,2025-07-04T15:36:32.151099,deposit,Singapore,desktop,False
TXN-38DC813A99FE,ACC-C09E385BFC85,ACC-2C3E76264BF1,2681.6,AUD,2025-07-04T19:55:04.043522,withdrawal,Hong Kong,tablet,False
TXN-CB9A92A08DAF,ACC-99211D7F5814,ACC-8FA29EDB4632,3326.45,CAD,2025-07-05T14:41:57.126611,deposit,Paris,desktop,False
TXN-BD303B72735A,ACC-B7A0295D3648,ACC-43383F1D9C21,2937.4,INR,2025-07-05T19:08:33.709564,deposit,Paris,desktop,False
TXN-F10C6CA2F2EA,ACC-6739DF6F20A1,ACC-7B59EA4AD3E3,2455.87,EUR,2025-07-06T13:55:18.446168,withdrawal,Sydney,desktop,False
