transaction_id,sender_account,receiver_account,amount,currency,timestamp,transaction_type,location,device_type,is_fraud
TXN-E072E7EDFCEC,ACC-2C8A5218A63E,ACC-8CD1EC7B8D27,4173.38,GBP,2025-05-01T00:00:59.427198,refund,Hong Kong,tablet,False
TXN-BEF24C4FF023,ACC-45D1FDBE793C,ACC-D05BB0B62B76,3076.56,EUR,2025-05-03T08:59:23.478452,refund,Mumbai,desktop,False
TXN-D8BBA6D0735E,ACC-A33BACA175A3,ACC-03504252E75F,4970.49,JPY,2025-05-04T12:27:50.560445,payment,Seoul,tablet,False
TXN-25CC8E7669E4,ACC-8F3A223DB2E1,ACC-B43057B75377,4622.74,INR,2025-05-05T05:08:55.507971,transfer,Tokyo,tablet,False
TXN-F5E25FF486A5,ACC-8CD1EC7B8D27,ACC-46A6F598D3B5,2860.45,JPY,2025-05-05T07:29:50.668959,refund,San Francisco,desktop,False
TXN-982934E6BAC8,ACC-214E1E5092A7,ACC-C6B2266133A0,3501.75,USD,2025-05-06T14:59:10.830080,payment,London,desktop,False
TXN-79C5255AB98E,ACC-D0941CA7CFFB,ACC-90055E753444,4018.6,GBP,2025-05-06T20:38:22.050152,withdrawal,São Paulo,desktop,False
TXN-301E5DD13D6E,ACC-A33BACA175A3,ACC-50B4F5547D81,3892.73,CAD,2025-05-09T07:54:39.152644,transfer,Singapore,desktop,False
TXN-FBA3F248717F,ACC-BA5FF7A664FD,ACC-D05BB0B62B76,4012.37,CAD,2025-05-10T19:03:00.096128,withdrawal,Mumbai,desktop,False
TXN-3283850AF25F,ACC-CDC541C2B68C,ACC-0E70B0609FAA,3621.09,JPY,2025-05-12T13:11:55.016832,purchase,Chicago,tablet,False
TXN-A292CA0FE47A,ACC-CCC21F28634A,ACC-E4DC24721075,3722.01,JPY,2025-05-12T18:19:58.348461,withdrawal,London,desktop,False
TXN-413D882ADEEA,ACC-D05BB0B62B76,ACC-49001137A1F1,3112.2,CAD,2025-05-14T01:13:08.026921,purchase,Sydney,desktop,False
TXN-35035E33C9B5,ACC-1DB7711D424F,ACC-F1500988A233,3498.07,GBP,2025-05-14T21:19:55.966952,transfer,São Paulo,desktop,False
TXN-C51CAECF8874,ACC-D0941CA7CFFB,ACC-50B4F5547D81,3090.91,USD,2025-05-15T00:01:26.034144,transfer,Berlin,desktop,False
TXN-31BAEB527F53,ACC-F801FF2A2966,ACC-2A5019588863,4863.74,INR,2025-05-15T02:46:50.585609,withdrawal,Paris,desktop,False
TXN-BF19FA5F25FA,ACC-8924A5B1E7F2,ACC-390C4AA60566,4055.0,GBP,2025-05-19T01:55:11.163012,payment,Toronto,desktop,False
TXN-C06EE7DB19EF,ACC-767A75AED9A3,ACC-A6CEEB171B3E,5194.66,JPY,2025-05-19T19:35:41.125848,withdrawal,Hong Kong,desktop,False
TXN-1B6FA309E88B,ACC-88A66980A6DF,ACC-2C8A5218A63E,3238.81,GBP,2025-05-19T22:54:40.117334,payment,London,desktop,False
TXN-80EE700BF17A,ACC-35AD44061ADF,ACC-E4370BB4A7AD,3848.09,USD,2025-05-20T15:24:46.489477,payment,Tokyo,desktop,False
TXN-5053FDA48061,ACC-CDC541C2B68C,ACC-77DB23A473A8,4596.89,CAD,2025-05-22T17:50:43.872210,transfer,San Francisco,desktop,False
TXN-DD67C14B53EF,ACC-3E9D565C408F,ACC-B79B2B7E8405,3427.84,JPY,2025-05-22T22:26:44.828472,purchase,Singapore,desktop,False
TXN-DCBF7DE5536D,ACC-2A5019588863,ACC-4AA81CC4C2B0,4005.09,GBP,2025-05-23T22:13:25.200412,purchase,Seoul,desktop,False
TXN-A2FB5066244B,ACC-26F01E5F7D48,ACC-443807191EEF,3913.06,INR,2025-05-25T17:12:39.062897,purchase,Paris,tablet,False
TXN-A08416B2F753,ACC-8924A5B1E7F2,ACC-E4DC24721075,4169.37,CAD,2025-05-29T16:27:59.835052,purchase,Dubai,tablet,False
TXN-B242CA48EEE1,ACC-CCC21F28634A,ACC-5C603596C996,4578.29,USD,2025-06-02T01:40:50.999609,deposit,Chicago,desktop,False
TXN-5123431B1BDD,ACC-6BEE52EF38DC,ACC-7F2FFFE55D8D,3099.96,USD,2025-06-02T06:24:45.318464,deposit,San Francisco,tablet,False
TXN-E92431F5FCF7,ACC-E4370BB4A7AD,ACC-F801FF2A2966,3841.02,GBP,2025-06-06T15:55:16.784565,deposit,Tokyo,desktop,False
TXN-6611017C4FA7,ACC-3D32CDA618EC,ACC-CDB21213B73A,4365.42,JPY,2025-06-08T04:37:49.596877,deposit,Chicago,tablet,False
TXN-584E608B2252,ACC-26F01E5F7D48,ACC-49001137A1F1,4572.12,GBP,2025-06-09T18:06:57.079945,deposit,Dubai,tablet,False
TXN-61960238AA99,ACC-61CAB2BD1FB0,ACC-7FDC7680831E,3245.17,CAD,2025-06-10T15:47:24.855918,deposit,Berlin,desktop,False
TXN-95B86ECBE131,ACC-374E98190928,ACC-D6CCE0047CD0,3832.24,EUR,2025-06-11T20:14:08.669918,transfer,Berlin,desktop,False
TXN-274446001437,ACC-4AA81CC4C2B0,ACC-CDB21213B73A,3901.22,EUR,2025-06-14T02:22:47.975652,payment,Paris,tablet,False
TXN-C0110F8F5535,ACC-F1500988A233,ACC-1C92A95C9E38,3645.57,GBP,2025-06-14T22:49:08.566148,purchase,Mumbai,tablet,False
TXN-AA80D6C16168,ACC-77DB23A473A8,ACC-1620517C2CF9,3999.97,GBP,2025-06-17T04:18:10.917568,payment,Toronto,desktop,False
TXN-A88B16129428,ACC-7D6116D068CB,ACC-F2F6C74B9A36,4063.24,USD,2025-06-19T20:11:37.173723,transfer,New York,desktop,False
TXN-C607E232BA5B,ACC-612EB6F00DBB,ACC-F801FF2A2966,4127.19,USD,2025-06-20T15:30:32.130261,deposit,Tokyo,tablet,False
TXN-187549E03CAD,ACC-423A3FEF9679,ACC-CDC541C2B68C,4083.52,EUR,2025-06-20T21:47:17.726437,refund,Toronto,desktop,False
TXN-7D43C9AA0489,ACC-5C603596C996,ACC-1620517C2CF9,3347.31,CAD,2025-06-23T03:41:47.816758,transfer,Hong Kong,desktop,False
TXN-674ED985AF12,ACC-61CAB2BD1FB0,ACC-45D1FDBE793C,3288.04,INR,2025-06-23T10:42:19.796679,withdrawal,Seoul,tablet,False
TXN-D4F1917B2917,ACC-49001137A1F1,ACC-46A6F598D3B5,4344.12,INR,2025-06-27T03:36:33.645233,transfer,Singapore,desktop,False
TXN-DC0C3455530C,ACC-2A5019588863,ACC-214E1E5092A7,4737.68,INR,2025-06-29T08:09:52.376144,transfer,São Paulo,desktop,False
TXN-762B69A72087,ACC-35AD44061ADF,ACC-51D0309C4185,3823.58,EUR,2025-06-29T22:55:09.144914,purchase,Berlin,tablet,False
TXN-DD6BE73E0E78,ACC-8F3A223DB2E1,ACC-3E9D565C408F,3405.35,EUR,2025-06-30T22:02:52.660356,withdrawal,São Paulo,tablet,False
TXN-50F1F6368710,ACC-8924A5B1E7F2,ACC-767A75AED9A3,3272.7,USD,2025-07-01T15:14:04.819241,purchase,Chicago,tablet,False
TXN-590AEFBB8E7D,ACC-03504252E75F,ACC-0190646D07F8,3750.04,AUD,2025-07-03T02:17:58.490745,purchase,Seoul,desktop,False
TXN-DAE0A6A3DB51,ACC-3D32CDA618EC,ACC-4AA81CC4C2B0,3670.16,INR,2025-07-04T03:54:27.215800,purchase,Chicago,tablet,False
TXN-ECA0E4DD5B29,ACC-7F2FFFE55D8D,ACC-E4DC24721075,5887.58,JPY,2025-07-05T01:24:50.213241,withdrawal,Hong Kong,desktop,False
TXN-9C7D56A62DC5,ACC-390C4AA60566,ACC-3D32CDA618EC,3333.98,AUD,2025-07-06T08:06:54.267055,purchase,Paris,desktop,False
TXN-A82B32E35C4D,ACC-1620517C2CF9,ACC-8F3A223DB2E1,4537.37,CAD,2025-07-08T23:51:35.196298,purchase,San Francisco,tablet,False
TXN-376AE1A41434,ACC-ACC5F688136D,ACC-B43057B75377,3770.38,AUD,2025-07-09T01:16:53.200660,purchase,Chicago,desktop,False
TXN-A255A11C9E03,ACC-A6CEEB171B3E,ACC-8F3A223DB2E1,3504.95,USD,2025-07-11T16:59:07.827410,deposit,New York,desktop,False
TXN-6B68F36F18C1,ACC-5C603596C996,ACC-7868B1BD35E2,2929.51,GBP,2025-07-13T01:32:05.816723,purchase,Paris,desktop,False
TXN-CE88511B38A6,ACC-84C3118324FA,ACC-5C603596C996,3518.75,EUR,2025-07-13T07:38:12.526365,withdrawal,Berlin,desktop,False
TXN-158C640DBEC1,ACC-1C92A95C9E38,ACC-45D1FDBE793C,3045.37,GBP,2025-07-13T19:42:03.305426,payment,Singapore,desktop,False
TXN-853022DF4917,ACC-D7CCB4DBB6AE,ACC-7289B52D09D6,4561.88,USD,2025-07-15T20:20:57.820079,refund,Hong Kong,desktop,False
TXN-D704407CC228,ACC-88A66980A6DF,ACC-50B4F5547D81,4019.2,AUD,2025-07-16T23:25:33.984878,payment,Singapore,tablet,False
TXN-B33FFB611E70,ACC-90055E753444,ACC-7FDC7680831E,3928.76,EUR,2025-07-18T00:55:01.822264,payment,Hong Kong,desktop,False
TXN-CB35A90BC701,ACC-26F01E5F7D48,ACC-4DD550362524,3339.09,INR,2025-07-18T07:12:43.627864,deposit,São Paulo,desktop,False
TXN-C34C43BA3787,ACC-03504252E75F,ACC-A33BACA175A3,3511.58,CAD,2025-07-19T00:53:47.698910,transfer,Sydney,desktop,False
TXN-E960FA4ADDB5,ACC-214B02932C02,ACC-767A75AED9A3,3340.38,JPY,2025-07-19T12:48:04.069856,transfer,Mumbai,desktop,False
TXN-BDC8520A67B5,ACC-76819DB58B4E,ACC-767A75AED9A3,3513.76,CAD,2025-07-19T17:07:00.090861,refund,Singapore,desktop,False
TXN-A6DF72FB357A,ACC-D7CCB4DBB6AE,ACC-A33BACA175A3,3395.04,EUR,2025-07-21T07:14:41.620004,refund,Paris,tablet,False
TXN-C3F54398DDB8,ACC-CDC541C2B68C,ACC-2DE53D638664,3603.57,USD,2025-07-22T04:26:22.552112,deposit,Dubai,tablet,False
TXN-3759ED7D0ECD,ACC-B3CBCEF2868B,ACC-CDB21213B73A,3405.0,CAD,2025-07-22T12:45:07.224633,payment,Singapore,tablet,False
TXN-25213B5BAF0A,ACC-2579A0A3FAE0,ACC-D6CCE0047CD0,3888.57,CAD,2025-07-22T12:55:32.090327,withdrawal,New York,desktop,False
TXN-5259FEE049C9,ACC-B79B2B7E8405,ACC-2DE53D638664,4205.45,EUR,2025-07-23T07:22:29.368670,refund,Hong Kong,tablet,False
TXN-FD9E30673CAB,ACC-1DB7711D424F,ACC-88A66980A6DF,4892.03,CAD,2025-07-27T00:39:00.513100,deposit,Toronto,desktop,False
TXN-1741D26F6871,ACC-2C8A5218A63E,ACC-9A0E272EFED9,2748.13,GBP,2025-07-30T06:35:30.713188,deposit,London,tablet,False
TXN-3825BE393CCD,ACC-1DB7711D424F,ACC-1C92A95C9E38,3802.73,AUD,2025-07-30T13:30:44.899760,refund,Toronto,desktop,False
TXN-E968E81BB6F5,ACC-B8268DD371BC,ACC-9A0E272EFED9,3861.06,INR,2025-08-02T15:52:11.429488,deposit,Tokyo,desktop,False
TXN-A16D94D3944B,ACC-1620517C2CF9,ACC-2C8A5218A63E,3013.33,CAD,2025-08-03T01:09:36.292124,refund,São Paulo,desktop,False
TXN-A2698E38C1F2,ACC-C6B2266133A0,ACC-51D0309C4185,3564.93,INR,2025-08-03T20:03:45.380048,purchase,Hong Kong,desktop,False
TXN-6319A14D6F35,ACC-7289B52D09D6,ACC-F1500988A233,3778.6,INR,2025-08-03T21:51:12.030897,transfer,Mumbai,desktop,False
TXN-4213CFF61B3E,ACC-7D6116D068CB,ACC-5DFD38BB95C7,4842.7,CAD,2025-08-03T22:54:58.714366,deposit,Paris,tablet,False
TXN-769E819FB7B0,ACC-443807191EEF,ACC-BA5FF7A664FD,3888.76,USD,2025-08-07T10:59:31.475533,transfer,Tokyo,tablet,False
TXN-FFB6B77EC117,ACC-612EB6F00DBB,ACC-CDC541C2B68C,4154.55,EUR,2025-08-09T15:19:46.302521,refund,Dubai,desktop,False
TXN-71FF06B12C91,ACC-93AF69AA3455,ACC-7289B52D09D6,4832.78,JPY,2025-08-10T12:06:58.479069,withdrawal,Dubai,desktop,False
TXN-B0F5C772D873,ACC-7868B1BD35E2,ACC-77DB23A473A8,5044.29,AUD,2025-08-11T02:08:11.273318,payment,Hong Kong,desktop,False
TXN-FB0D506409A9,ACC-767A75AED9A3,ACC-35AD44061ADF,4320.5,GBP,2025-08-12T02:46:07.618488,deposit,Berlin,desktop,False
TXN-62288AEE4DAF,ACC-F1500988A233,ACC-443807191EEF,4121.01,USD,2025-08-16T03:10:20.443803,withdrawal,Singapore,desktop,False
TXN-9316A48366F3,ACC-D05BB0B62B76,ACC-61CAB2BD1FB0,4940.48,CAD,2025-08-16T07:53:46.193208,deposit,Sydney,desktop,False
TXN-07759AF1BE86,ACC-CDB21213B73A,ACC-7DB3B3D1826F,3809.31,AUD,2025-08-19T02:10:41.646552,purchase,Berlin,tablet,False
TXN-5273CFABB798,ACC-374E98190928,ACC-7F2FFFE55D8D,3494.11,GBP,2025-08-22T03:42:43.532513,transfer,Chicago,desktop,False
TXN-01C2176E9E38,ACC-35AD44061ADF,ACC-4AA81CC4C2B0,3560.04,EUR,2025-08-23T18:52:31.324318,refund,Dubai,desktop,False
TXN-CD7DEB3DF634,ACC-B8268DD371BC,ACC-84C3118324FA,4321.33,USD,2025-08-26T02:25:54.951904,purchase,New York,tablet,False
TXN-7F645140D1D1,ACC-B17419B5E0EC,ACC-50B4F5547D81,4586.58,INR,2025-08-29T05:16:56.566790,refund,Chicago,desktop,False
TXN-679C0582E1E5,ACC-77DB23A473A8,ACC-CCC21F28634A,3829.03,INR,2025-08-30T03:13:53.815727,refund,Toronto,desktop,False
TXN-EB0EAB081C12,ACC-2C8A5218A63E,ACC-B43057B75377,4010.12,AUD,2025-08-30T11:04:17.994211,payment,Mumbai,desktop,False
TXN-2E151F5DBAD6,ACC-61CAB2BD1FB0,ACC-8924A5B1E7F2,5140.64,INR,2025-09-01T01:41:19.506951,refund,Berlin,tablet,False
TXN-D8D153D24EB6,ACC-DAA9D4271A93,ACC-1620517C2CF9,3374.99,INR,2025-09-01T06:50:30.053697,payment,New York,desktop,False
TXN-57BA5324F099,ACC-0E70B0609FAA,ACC-1C92A95C9E38,3474.71,EUR,2025-09-02T21:04:39.839438,refund,Berlin,tablet,False
TXN-FA64255B13F0,ACC-214B02932C02,ACC-BA5FF7A664FD,3551.6,EUR,2025-09-03T23:48:32.232408,payment,Tokyo,tablet,False
TXN-A9E6E623EB0C,ACC-F2F6C74B9A36,ACC-8F3A223DB2E1,2890.39,USD,2025-09-04T17:38:54.184742,withdrawal,Toronto,tablet,False
TXN-509B6FAAC82D,ACC-214B02932C02,ACC-7FDC7680831E,3033.65,CAD,2025-09-04T18:22:24.424596,refund,Dubai,desktop,False
TXN-AA09C176F86A,ACC-88A66980A6DF,ACC-ACC5F688136D,3316.66,GBP,2025-09-05T07:37:01.545024,transfer,Seoul,tablet,False
TXN-1A29C5406664,ACC-619CFA301085,ACC-26F01E5F7D48,5268.5,EUR,2025-09-06T03:44:18.925594,refund,Dubai,desktop,False
TXN-33466324E4B4,ACC-8F3A223DB2E1,ACC-89C533BDB795,6582.86,USD,2025-09-10T22:14:47.319426,deposit,Seoul,tablet,False
TXN-A55A372A0B22,ACC-A94C09B9891A,ACC-7F2FFFE55D8D,4163.64,JPY,2025-09-12T00:59:55.146942,refund,Sydney,desktop,False
TXN-9F4F5582C03A,ACC-BA5FF7A664FD,ACC-1C92A95C9E38,5448.68,GBP,2025-09-13T03:21:00.286898,transfer,Hong Kong,tablet,False
TXN-367D510F6E47,ACC-612EB6F00DBB,ACC-1DB7711D424F,4477.06,CAD,2025-09-13T20:20:05.615984,purchase,Chicago,tablet,False
TXN-13C588FB0B57,ACC-D7CCB4DBB6AE,ACC-A94C09B9891A,3552.71,CAD,2025-09-14T05:15:37.999929,refund,Hong Kong,desktop,False
TXN-AF7E58CDD0F8,ACC-B43057B75377,ACC-CDC541C2B68C,4234.13,EUR,2025-09-14T12:12:25.380226,payment,New York,tablet,False
TXN-A118A4265AEF,ACC-E4DC24721075,ACC-67D4065198F9,5198.89,INR,2025-09-15T09:20:30.789338,purchase,San Francisco,tablet,False
TXN-14F9FBB4CC2C,ACC-F1500988A233,ACC-50B4F5547D81,3887.96,INR,2025-09-16T08:02:46.568576,deposit,Paris,desktop,False
TXN-3CC2CD3D3698,ACC-4AA81CC4C2B0,ACC-5DFD38BB95C7,2471.96,GBP,2025-09-16T09:17:10.093574,refund,Seoul,desktop,False
TXN-D7274FFE3644,ACC-B79B2B7E8405,ACC-F1500988A233,3740.33,CAD,2025-09-17T15:07:18.553745,payment,Singapore,desktop,False
TXN-116E37538B54,ACC-F1500988A233,ACC-28451888654B,4704.98,AUD,2025-09-17T15:40:43.535121,withdrawal,Sydney,desktop,False
TXN-AB25C7F30256,ACC-7D6116D068CB,ACC-51D0309C4185,2887.12,INR,2025-09-18T20:01:12.844516,payment,São Paulo,desktop,False
TXN-50D186576ED7,ACC-0190646D07F8,ACC-F2F6C74B9A36,3809.78,EUR,2025-09-18T23:32:03.711978,deposit,Tokyo,tablet,False
TXN-0BD323E20FCB,ACC-B17419B5E0EC,ACC-90055E753444,3737.88,GBP,2025-09-19T20:30:09.149584,refund,Toronto,desktop,False
TXN-1E30A500333F,ACC-6BEE52EF38DC,ACC-C6B2266133A0,4123.94,CAD,2025-09-20T05:19:53.814278,deposit,New York,desktop,False
TXN-A2D644F50D08,ACC-7DB3B3D1826F,ACC-61CAB2BD1FB0,5070.35,USD,2025-09-20T09:42:38.485892,transfer,Sydney,desktop,False
TXN-3F3E85FD97DA,ACC-D6CCE0047CD0,ACC-443807191EEF,3829.38,JPY,2025-09-20T19:45:28.335519,transfer,Mumbai,desktop,False
TXN-8EB47DE6DDAB,ACC-C6B2266133A0,ACC-2DE53D638664,5347.51,USD,2025-09-21T03:21:24.875181,withdrawal,Toronto,tablet,False
TXN-BE9FE1DAE4E8,ACC-2A5019588863,ACC-8F3A223DB2E1,3297.4,EUR,2025-09-23T10:49:24.071341,withdrawal,New York,desktop,False
TXN-312B43F43861,ACC-5C603596C996,ACC-F801FF2A2966,4122.9,INR,2025-09-24T22:29:47.768625,payment,Mumbai,desktop,False
TXN-079046C281F6,ACC-CDC541C2B68C,ACC-7D6116D068CB,6047.1,JPY,2025-09-25T06:56:18.149759,payment,São Paulo,tablet,False
TXN-6B3A44BBC1D3,ACC-612EB6F00DBB,ACC-7448DACA19C7,3827.84,GBP,2025-09-26T08:07:22.299592,refund,Sydney,desktop,False
TXN-8472059AE4E4,ACC-ACC5F688136D,ACC-7D6116D068CB,3137.34,JPY,2025-09-27T10:31:44.570705,withdrawal,São Paulo,tablet,False
TXN-202ABEEDAC00,ACC-A94C09B9891A,ACC-49001137A1F1,4088.13,AUD,2025-09-28T04:33:43.588015,payment,Mumbai,tablet,False
TXN-F7ED0F8A1816,ACC-88A66980A6DF,ACC-1DB7711D424F,4859.92,JPY,2025-09-28T05:19:22.357411,withdrawal,Mumbai,tablet,False
TXN-F34DCCE32F53,ACC-3E9D565C408F,ACC-D6CCE0047CD0,5007.69,CAD,2025-09-30T05:01:06.217956,refund,New York,desktop,False
TXN-C44C11A8D01D,ACC-423A3FEF9679,ACC-CCC21F28634A,3982.24,CAD,2025-09-30T17:22:25.281858,payment,Paris,tablet,False
TXN-E154FC4A13B0,ACC-DAA9D4271A93,ACC-B8268DD371BC,4226.23,INR,2025-10-02T05:09:33.726250,deposit,Berlin,tablet,False
TXN-F996CEC70484,ACC-0E70B0609FAA,ACC-8CD1EC7B8D27,3711.33,INR,2025-10-04T18:44:31.994456,purchase,Mumbai,desktop,False
TXN-913021FB6AEA,ACC-B79B2B7E8405,ACC-84C3118324FA,3220.82,AUD,2025-10-05T03:42:39.892751,transfer,San Francisco,desktop,False
TXN-E28802F50CA5,ACC-ACC5F688136D,ACC-50B4F5547D81,3748.1,CAD,2025-10-05T03:44:47.396948,withdrawal,Tokyo,tablet,False
TXN-DE640D171E17,ACC-ACC5F688136D,ACC-35AD44061ADF,3448.77,EUR,2025-10-06T13:57:07.863000,payment,São Paulo,tablet,False
TXN-4EEACDEDCD2B,ACC-D0941CA7CFFB,ACC-D05BB0B62B76,3914.93,GBP,2025-10-06T22:48:07.764128,withdrawal,Singapore,desktop,False
TXN-800866AC1E50,ACC-76819DB58B4E,ACC-50B4F5547D81,3794.31,CAD,2025-10-08T06:27:04.265722,transfer,Sydney,desktop,False
TXN-2684B44C9B08,ACC-76819DB58B4E,ACC-8F3A223DB2E1,4496.81,AUD,2025-10-10T06:27:00.348582,deposit,Seoul,desktop,False
TXN-01AE8D4215BE,ACC-90055E753444,ACC-767A75AED9A3,3967.51,GBP,2025-10-12T01:03:01.946704,purchase,Singapore,tablet,False
TXN-1B19EE887654,ACC-67D4065198F9,ACC-4AA81CC4C2B0,3999.7,EUR,2025-10-12T17:27:47.959844,payment,Singapore,tablet,False
TXN-281C2E81B39A,ACC-D6CCE0047CD0,ACC-28451888654B,3839.07,EUR,2025-10-15T07:56:45.338058,payment,Seoul,desktop,False
TXN-152412EA5430,ACC-D7CCB4DBB6AE,ACC-0E70B0609FAA,4574.67,EUR,2025-10-17T21:39:22.941918,purchase,Sydney,desktop,False
TXN-9724D457D0FC,ACC-88A66980A6DF,ACC-1DB7711D424F,3361.35,EUR,2025-10-18T02:32:39.259440,transfer,Mumbai,tablet,False
TXN-C149E51C5F60,ACC-E4DC24721075,ACC-2A5019588863,3218.23,JPY,2025-10-20T01:52:55.653113,transfer,London,desktop,False
TXN-16361FF863E9,ACC-423A3FEF9679,ACC-04609AC05C88,4506.47,GBP,2025-10-24T15:00:47.913584,refund,São Paulo,desktop,False
TXN-D5DE06BD9D6B,ACC-1620517C2CF9,ACC-1DB7711D424F,2957.27,AUD,2025-10-25T12:18:00.898740,transfer,Seoul,tablet,False
TXN-509C3CCFEFDE,ACC-A94C09B9891A,ACC-7868B1BD35E2,4676.73,GBP,2025-10-27T16:47:48.877017,transfer,New York,desktop,False
TXN-58A5C0C82C89,ACC-E4370BB4A7AD,ACC-F1500988A233,4750.82,EUR,2025-10-30T11:22:06.782242,payment,Singapore,tablet,False
TXN-D64CCDEF6C74,ACC-E4DC24721075,ACC-6958DEBEE9E2,3685.93,INR,2025-10-30T23:44:11.878467,refund,São Paulo,desktop,False
