transaction_id,sender_account,receiver_account,amount,currency,timestamp,transaction_type,location,device_type,is_fraud
TXN-C98A9814F665,ACC-BF654D50908A,ACC-9F30F5A34166,2385.71,INR,2025-04-10T08:39:09.168846,purchase,Hong Kong,desktop,False
TXN-BE0913E6CD26,ACC-3BAC085A564A,ACC-BF654D50908A,2307.43,CAD,2025-04-16T13:15:26.527612,transfer,Mumbai,tablet,False
TXN-EA4DE9E12F2D,ACC-B45BBD14BCEF,ACC-19722BAB5853,2054.14,JPY,2025-04-16T18:15:31.849685,withdrawal,Berlin,tablet,False
TXN-FE57214309E5,ACC-D9D728462713,ACC-22162FC23177,2416.8,GBP,2025-04-19T02:23:22.122727,deposit,São Paulo,desktop,False
TXN-02B77A6EBAE5,ACC-C59C695FD092,ACC-22D82608FBEC,2205.76,GBP,2025-04-19T17:08:38.178142,refund,Sydney,tablet,False
TXN-C0C4E63C8A2A,ACC-FDA370919C32,ACC-FAAF82CCBBF4,2387.55,INR,2025-04-21T14:59:31.688053,transfer,São Paulo,desktop,False
TXN-4689812AC0F9,ACC-ADDD6D5AEA16,ACC-19722BAB5853,2313.63,GBP,2025-04-21T21:36:44.981649,payment,San Francisco,desktop,False
TXN-C15CC692D23D,ACC-FE1481360E0D,ACC-FDA370919C32,2877.53,USD,2025-04-23T01:11:45.795652,deposit,Singapore,desktop,False
TXN-FF9D226D03A8,ACC-5ABD4512DF02,ACC-8E6042947895,2317.49,AUD,2025-04-24T11:09:31.134013,transfer,Seoul,desktop,False
TXN-4FD2FBB291DD,ACC-E9E2D70401FA,ACC-FE1481360E0D,2101.3,GBP,2025-05-01T17:54:08.250146,deposit,Toronto,desktop,False
TXN-96342ABAE52A,ACC-799F3E9A36CC,ACC-22162FC23177,2250.95,JPY,2025-05-02T20:56:51.502297,deposit,Chicago,tablet,False
TXN-7A6F5461785F,ACC-FC8006237A64,ACC-22162FC23177,2112.36,GBP,2025-05-03T13:27:20.529561,purchase,London,tablet,False
TXN-E76C75EEBB85,ACC-19722BAB5853,ACC-ADDD6D5AEA16,2489.11,CAD,2025-05-03T15:17:20.121471,payment,Toronto,desktop,False
TXN-72E60F921E3B,ACC-5924FBB2CE35,ACC-B42C9DBC463C,2715.1,EUR,2025-05-03T21:07:02.204318,purchase,Toronto,desktop,False
TXN-E8D49B142C1F,ACC-6D85A57BCFD1,ACC-B42C9DBC463C,2083.1,AUD,2025-05-04T08:57:01.632787,withdrawal,San Francisco,tablet,False
TXN-7D7A52B14569,ACC-209E24FD6D11,ACC-3BAC085A564A,2094.95,EUR,2025-05-05T21:35:03.869687,withdrawal,Seoul,desktop,False
TXN-9A66C92568D9,ACC-B0D2FB49E827,ACC-FAAF82CCBBF4,1986.23,JPY,2025-05-06T05:35:19.256964,purchase,Hong Kong,desktop,False
TXN-874725312734,ACC-C59C695FD092,ACC-B45BBD14BCEF,1954.1,CAD,2025-05-06T22:32:17.133870,transfer,Mumbai,desktop,False
TXN-2AE652C85EF7,ACC-5924FBB2CE35,ACC-8E6042947895,2218.76,USD,2025-05-07T09:19:52.134411,transfer,London,tablet,False
TXN-46C6F34A1E5B,ACC-FDA370919C32,ACC-22D82608FBEC,1722.54,AUD,2025-05-10T15:24:08.581880,payment,Chicago,desktop,False
TXN-F252D62C022F,ACC-DEE97A3F640B,ACC-C693A28CA453,2270.42,EUR,2025-05-10T19:32:38.810999,purchase,Sydney,tablet,False
TXN-59B5D27D9B58,ACC-6D85A57BCFD1,ACC-B1138E14EF17,2078.31,GBP,2025-05-10T20:16:06.346223,transfer,Mumbai,tablet,False
TXN-E3E21348904B,ACC-19722BAB5853,ACC-D9D728462713,2585.87,INR,2025-05-11T03:47:46.122621,transfer,Berlin,desktop,False
TXN-5CAAAC116863,ACC-54AC283ACE6B,ACC-3BAC085A564A,2442.48,AUD,2025-05-15T01:35:16.934383,payment,London,desktop,False
TXN-74B35FF18A1B,ACC-B45BBD14BCEF,ACC-FDA370919C32,1918.15,USD,2025-05-15T08:11:41.880767,transfer,Seoul,desktop,False
TXN-05D6C0122874,ACC-C59C695FD092,ACC-F6EC233C396A,2073.12,JPY,2025-05-15T12:10:06.431203,payment,Paris,desktop,False
TXN-5974B4B7B7A1,ACC-FE89392B9352,ACC-8BEF03965BB5,2541.58,GBP,2025-05-17T19:08:07.314596,deposit,Chicago,tablet,False
TXN-1670375C5857,ACC-FDD64DE90E11,ACC-8BEF03965BB5,1724.64,INR,2025-05-18T04:00:27.454746,payment,San Francisco,desktop,False
TXN-9753DD532311,ACC-5ABD4512DF02,ACC-0BC91041F287,1824.1,CAD,2025-05-18T20:59:35.356302,withdrawal,Mumbai,tablet,False
TXN-521284F0221F,ACC-B2CC18444B72,ACC-607CBBA9E28A,2017.39,JPY,2025-05-24T01:14:48.152240,withdrawal,Mumbai,desktop,False
TXN-F7A5107A203C,ACC-B42C9DBC463C,ACC-C59C695FD092,1684.71,USD,2025-05-24T11:31:14.450782,refund,Toronto,desktop,False
TXN-E94754FB1951,ACC-22D82608FBEC,ACC-52604929F666,2063.43,INR,2025-05-28T03:41:12.050268,purchase,Sydney,tablet,False
TXN-8A45A6469640,ACC-C693A28CA453,ACC-7072006C5BD3,1872.65,EUR,2025-05-29T18:54:40.787942,deposit,Seoul,tablet,False
TXN-768E25C86F58,ACC-5ABD4512DF02,ACC-3BAC085A564A,2675.63,EUR,2025-05-31T15:43:38.124144,payment,São Paulo,tablet,False
TXN-69B7C1CE5A2E,ACC-7F8A258F2EBF,ACC-FDD64DE90E11,2329.53,AUD,2025-05-31T17:16:48.838553,deposit,Tokyo,desktop,False
TXN-902F6EE6B66B,ACC-DEE97A3F640B,ACC-FDD64DE90E11,2166.32,CAD,2025-05-31T22:22:55.702992,transfer,Dubai,tablet,False
TXN-9CE691796457,ACC-041A6C90062F,ACC-6D85A57BCFD1,2315.48,JPY,2025-06-01T02:03:36.754100,deposit,Toronto,desktop,False
TXN-0EE2AB2A572D,ACC-C59C695FD092,ACC-9466403D9764,2023.57,CAD,2025-06-02T20:18:47.552110,deposit,New York,tablet,False
TXN-97F63D118F7F,ACC-0ED69F9DC42E,ACC-2FA875B71401,2021.06,CAD,2025-06-02T22:08:23.149765,deposit,Dubai,tablet,False
TXN-9AB944702471,ACC-7F8A258F2EBF,ACC-C107685428F7,1652.37,EUR,2025-06-04T16:19:30.579780,payment,Seoul,tablet,False
TXN-E201C20787A1,ACC-37AB300A3A70,ACC-9F30F5A34166,2184.29,JPY,2025-06-08T02:04:07.025842,withdrawal,Toronto,desktop,False
TXN-8B80074CE380,ACC-35B59B8B7E70,ACC-7F8A258F2EBF,2063.37,USD,2025-06-08T05:45:39.750151,deposit,Seoul,tablet,False
TXN-64B4F8F8859E,ACC-94FE660ADD36,ACC-11965FF36EE0,2193.92,CAD,2025-06-11T04:34:30.230391,deposit,Tokyo,desktop,False
TXN-DF7E2176EF3A,ACC-52604929F666,ACC-8E6042947895,2361.05,JPY,2025-06-13T20:32:58.884250,refund,Seoul,desktop,False
TXN-14474E322E8A,ACC-DEE97A3F640B,ACC-B8C6D4475D38,1745.25,USD,2025-06-14T20:35:49.114547,transfer,Berlin,desktop,False
TXN-B68C77EFFB78,ACC-8AF771E221E4,ACC-B8C6D4475D38,2162.99,INR,2025-06-15T17:00:37.095583,refund,London,desktop,False
TXN-D6D2D59D39D9,ACC-C62232881279,ACC-A5AC0F5362D2,2226.28,AUD,2025-06-17T06:50:34.800321,payment,Dubai,tablet,False
TXN-6FD39BD76C93,ACC-A92996A588FB,ACC-FDD64DE90E11,2388.54,CAD,2025-06-18T00:41:16.813523,withdrawal,Dubai,tablet,False
TXN-54F7E6196BC3,ACC-22162FC23177,ACC-54AC283ACE6B,2842.64,INR,2025-06-18T09:25:37.950834,transfer,New York,tablet,False
TXN-90F7E8913778,ACC-799F3E9A36CC,ACC-B42C9DBC463C,1824.78,JPY,2025-06-21T06:15:43.929489,refund,Berlin,desktop,False
TXN-652953738715,ACC-C107685428F7,ACC-FDA370919C32,2802.32,CAD,2025-06-25T20:07:15.260443,withdrawal,Singapore,tablet,False
TXN-82B68DCDC0CF,ACC-B1138E14EF17,ACC-8AF771E221E4,2668.58,AUD,2025-06-26T04:11:16.098335,payment,Mumbai,desktop,False
TXN-D714DFE1D787,ACC-BF654D50908A,ACC-35B59B8B7E70,1732.6,JPY,2025-06-28T05:59:18.522431,transfer,Seoul,tablet,False
TXN-85830F210507,ACC-B2CC18444B72,ACC-5924FBB2CE35,2626.47,CAD,2025-06-30T01:50:14.671133,refund,New York,desktop,False
TXN-EDF4F7DD4896,ACC-37AB300A3A70,ACC-A03DD06745AC,2124.07,EUR,2025-06-30T09:11:40.659925,purchase,Hong Kong,tablet,False
TXN-C8B3B2E765E7,ACC-19722BAB5853,ACC-DEE97A3F640B,1914.97,USD,2025-06-30T14:31:58.988210,withdrawal,San Francisco,tablet,False
TXN-60EEB62FFE7B,ACC-B11D1BB146D3,ACC-A03DD06745AC,1931.94,JPY,2025-06-30T18:09:58.885464,refund,Mumbai,tablet,False
TXN-0740CDDD4240,ACC-37AB300A3A70,ACC-E9E2D70401FA,2384.33,CAD,2025-07-01T23:09:36.953173,payment,Seoul,tablet,False
TXN-F403339DD9C4,ACC-B0D2FB49E827,ACC-8E6042947895,1772.23,JPY,2025-07-02T18:42:18.635076,payment,London,tablet,False
TXN-1E800DA484DA,ACC-E9E2D70401FA,ACC-DEE97A3F640B,2115.14,USD,2025-07-03T05:08:55.142689,withdrawal,Chicago,desktop,False
TXN-8E7539BA544E,ACC-5924FBB2CE35,ACC-6BC418C5AD94,1971.62,AUD,2025-07-03T10:17:09.263675,payment,Mumbai,tablet,False
TXN-3F81ED2FACB2,ACC-94FE660ADD36,ACC-E99B39A7FE91,2005.14,EUR,2025-07-06T20:15:28.904095,withdrawal,Sydney,tablet,False
TXN-279331E4BA33,ACC-C782208CC0FB,ACC-B8C6D4475D38,1761.13,INR,2025-07-07T23:00:05.375258,purchase,Tokyo,desktop,False
TXN-167A7CCA9EA7,ACC-C62232881279,ACC-19722BAB5853,2083.94,USD,2025-07-10T09:55:36.458803,withdrawal,Singapore,desktop,False
TXN-17457C5E22D3,ACC-799F3E9A36CC,ACC-B11D1BB146D3,1954.29,USD,2025-07-14T04:31:40.869514,refund,São Paulo,desktop,False
TXN-E79A2BBDAC47,ACC-CC4AB745D690,ACC-C107685428F7,2024.33,JPY,2025-07-17T03:56:12.345961,purchase,Chicago,tablet,False
TXN-FC7946D9FE94,ACC-BF654D50908A,ACC-E99B39A7FE91,2269.59,INR,2025-07-17T17:46:52.746708,payment,Mumbai,tablet,False
TXN-CD02A64D3FD2,ACC-35A4C7E0B499,ACC-A03DD06745AC,2017.87,GBP,2025-07-19T06:05:49.740866,payment,São Paulo,desktop,False
TXN-970109289521,ACC-8E6042947895,ACC-B1138E14EF17,2362.28,EUR,2025-07-20T02:19:50.694996,payment,London,desktop,False
TXN-F761804D2A62,ACC-FDA370919C32,ACC-098BFE15C57E,2383.34,INR,2025-07-21T14:41:21.030495,payment,Chicago,tablet,False
TXN-815B06B58B96,ACC-8E6042947895,ACC-F6EC233C396A,2785.29,USD,2025-07-23T06:43:43.722364,refund,Seoul,tablet,False
TXN-F1DAB769D997,ACC-098BFE15C57E,ACC-0ED69F9DC42E,2310.6,AUD,2025-07-24T03:25:57.840863,purchase,Sydney,tablet,False
TXN-B407AC593E18,ACC-5ABD4512DF02,ACC-DEE97A3F640B,2264.22,INR,2025-07-26T05:38:53.511799,purchase,São Paulo,tablet,False
TXN-BB1BE4B14CD5,ACC-19722BAB5853,ACC-B11D1BB146D3,1621.37,EUR,2025-07-27T02:35:05.008145,transfer,Dubai,desktop,False
TXN-5D5312DC7808,ACC-098BFE15C57E,ACC-B2CC18444B72,2438.76,USD,2025-07-28T11:31:13.434815,payment,São Paulo,tablet,False
TXN-24783E256980,ACC-2FA875B71401,ACC-22162FC23177,2137.72,JPY,2025-07-29T05:38:55.698847,purchase,Berlin,desktop,False
TXN-D509C23C7DC6,ACC-54D9D38C6932,ACC-FB6223BE67C5,1949.15,AUD,2025-07-31T21:46:31.715597,deposit,New York,tablet,False
TXN-5375519261C6,ACC-A92996A588FB,ACC-0ED69F9DC42E,2132.86,GBP,2025-08-01T19:45:25.288339,refund,Seoul,tablet,False
TXN-D032504B5684,ACC-C107685428F7,ACC-35A4C7E0B499,2485.06,EUR,2025-08-03T15:30:49.320940,withdrawal,Singapore,tablet,False
TXN-5C5E27DE9FD7,ACC-8E6042947895,ACC-54AC283ACE6B,2166.2,JPY,2025-08-03T19:19:22.590496,refund,London,desktop,False
TXN-58F92905D41C,ACC-3F7A3A7B7C6F,ACC-CE9D5C7C825E,2445.09,JPY,2025-08-06T02:49:32.607013,withdrawal,Sydney,desktop,False
TXN-AB2585B489E7,ACC-A5AC0F5362D2,ACC-A03DD06745AC,1867.95,USD,2025-08-06T18:43:27.234146,purchase,London,tablet,False
TXN-5A52CFBDF021,ACC-3F7A3A7B7C6F,ACC-041A6C90062F,1971.94,AUD,2025-08-11T00:18:10.832975,withdrawal,San Francisco,desktop,False
TXN-08A3CB553C67,ACC-6D85A57BCFD1,ACC-ADDD6D5AEA16,2579.11,INR,2025-08-11T12:37:28.754747,purchase,Tokyo,tablet,False
TXN-C50625C80913,ACC-098BFE15C57E,ACC-19722BAB5853,2122.87,AUD,2025-08-12T09:25:52.207931,purchase,Sydney,tablet,False
TXN-99385F1DAC65,ACC-9F30F5A34166,ACC-D9D728462713,2716.43,CAD,2025-08-12T12:53:38.979940,deposit,Dubai,tablet,False
TXN-D3932877218B,ACC-8E6042947895,ACC-C62232881279,2065.02,AUD,2025-08-13T03:15:26.666403,transfer,Hong Kong,desktop,False
TXN-EEA148E1C170,ACC-BF654D50908A,ACC-66695C4DA9C4,2047.78,USD,2025-08-13T03:30:26.877803,withdrawal,London,desktop,False
TXN-C4252BC2ADFE,ACC-BF654D50908A,ACC-35B59B8B7E70,1866.32,USD,2025-08-15T01:02:06.152600,transfer,Seoul,desktop,False
TXN-79E09AA100C7,ACC-C693A28CA453,ACC-8AF771E221E4,2341.62,USD,2025-08-16T06:35:39.001769,refund,Hong Kong,tablet,False
TXN-4EC5C39B1636,ACC-C782208CC0FB,ACC-A5AC0F5362D2,2090.46,EUR,2025-08-17T03:40:08.224568,deposit,San Francisco,desktop,False
TXN-20CE4D412146,ACC-11965FF36EE0,ACC-94FE660ADD36,2529.13,GBP,2025-08-17T16:14:49.776041,payment,Sydney,desktop,False
TXN-A81663E936EF,ACC-FE1481360E0D,ACC-7F8A258F2EBF,2369.44,AUD,2025-08-21T02:21:27.278579,transfer,Paris,desktop,False
TXN-4C5B260BB73A,ACC-FAAF82CCBBF4,ACC-54AC283ACE6B,2555.35,EUR,2025-08-21T08:15:35.323959,withdrawal,Chicago,desktop,False
TXN-6C0AA87E7E67,ACC-14E62AB98A1D,ACC-8D4AE971D099,1841.52,JPY,2025-08-21T18:43:09.724982,refund,San Francisco,desktop,False
TXN-4DB4C57439FC,ACC-B42C9DBC463C,ACC-A92996A588FB,2310.85,JPY,2025-08-21T19:42:07.873412,deposit,Mumbai,desktop,False
TXN-8EB7B1C81D56,ACC-6BC418C5AD94,ACC-E99B39A7FE91,1913.58,CAD,2025-08-27T02:05:42.746431,deposit,Mumbai,desktop,False
TXN-121BE55867EF,ACC-C693A28CA453,ACC-35B59B8B7E70,2616.53,JPY,2025-08-27T13:31:01.349518,purchase,Paris,tablet,False
TXN-0BE137BEA858,ACC-11965FF36EE0,ACC-52604929F666,2357.49,EUR,2025-08-27T16:23:15.263349,refund,London,desktop,False
TXN-D28D2CC76331,ACC-B1138E14EF17,ACC-3F7A3A7B7C6F,2092.17,EUR,2025-08-28T00:34:19.957275,purchase,Hong Kong,tablet,False
TXN-0EDE38445707,ACC-799F3E9A36CC,ACC-19722BAB5853,1951.26,USD,2025-08-28T21:04:17.388565,withdrawal,Mumbai,tablet,False
TXN-72C504DF7F69,ACC-D9D728462713,ACC-FDA370919C32,2361.49,EUR,2025-08-30T04:08:05.634960,withdrawal,São Paulo,desktop,False
TXN-98C5E888BF08,ACC-E99B39A7FE91,ACC-607CBBA9E28A,2147.14,INR,2025-08-30T21:29:38.662009,withdrawal,Toronto,desktop,False
TXN-1002FEE42D33,ACC-6D85A57BCFD1,ACC-C107685428F7,1891.35,USD,2025-08-31T11:24:13.226896,deposit,São Paulo,tablet,False
TXN-2202E3A79E30,ACC-35B59B8B7E70,ACC-7F8A258F2EBF,2810.12,USD,2025-08-31T13:14:36.952221,deposit,San Francisco,desktop,False
TXN-A350FA66398B,ACC-FE89392B9352,ACC-B2CC18444B72,2061.21,INR,2025-09-01T14:29:30.317953,refund,Dubai,desktop,False
TXN-C90B5145DFED,ACC-8D4AE971D099,ACC-B2CC18444B72,2370.69,GBP,2025-09-03T11:37:44.440582,payment,New York,desktop,False
TXN-4DC01DF361BF,ACC-2FA875B71401,ACC-35B59B8B7E70,2217.7,GBP,2025-09-12T14:53:28.799742,refund,Tokyo,desktop,False
TXN-B3EBE43BA858,ACC-2FA875B71401,ACC-37AB300A3A70,1861.4,GBP,2025-09-13T06:44:40.164970,payment,Hong Kong,desktop,False
TXN-7FD4E888C0E4,ACC-B8C6D4475D38,ACC-DEE97A3F640B,1881.07,CAD,2025-09-16T09:56:57.841543,withdrawal,São Paulo,desktop,False
TXN-BACBD15796E7,ACC-FE1481360E0D,ACC-7F8A258F2EBF,1734.26,CAD,2025-09-17T04:37:17.169851,purchase,Singapore,desktop,False
TXN-C5D7CB2B480E,ACC-DEE97A3F640B,ACC-8E6042947895,2208.25,GBP,2025-09-17T17:53:50.023049,payment,Singapore,tablet,False
TXN-935679C58D9E,ACC-FAAF82CCBBF4,ACC-DEE97A3F640B,1973.72,INR,2025-09-18T06:38:04.470570,deposit,London,tablet,False
TXN-C8A4CF97AA8B,ACC-098BFE15C57E,ACC-C62232881279,2123.22,CAD,2025-09-19T17:54:15.472798,payment,Singapore,desktop,False
TXN-0F579F608097,ACC-C59C695FD092,ACC-EF645FD588CD,1730.95,AUD,2025-09-21T21:27:18.981061,refund,Tokyo,desktop,False
TXN-7EC6880913DB,ACC-9466403D9764,ACC-5924FBB2CE35,2415.76,INR,2025-09-22T10:03:22.287203,deposit,Berlin,tablet,False
TXN-CFA3716B461E,ACC-11965FF36EE0,ACC-B054093E71DE,2721.72,CAD,2025-09-23T00:08:20.914391,purchase,San Francisco,desktop,False
TXN-10103DC88E30,ACC-B11D1BB146D3,ACC-209E24FD6D11,2477.82,INR,2025-09-25T11:02:54.721804,deposit,Berlin,desktop,False
TXN-E29FFC41AA2A,ACC-B1138E14EF17,ACC-C107685428F7,2496.76,EUR,2025-09-25T11:53:02.781143,withdrawal,Toronto,desktop,False
TXN-021EDB69EE1D,ACC-8E6042947895,ACC-ADDD6D5AEA16,2125.18,GBP,2025-09-25T13:45:06.090007,refund,Berlin,tablet,False
TXN-B494CE14605D,ACC-94FE660ADD36,ACC-0ED69F9DC42E,1852.71,GBP,2025-09-28T14:36:31.297494,payment,Hong Kong,desktop,False
TXN-B7D1C3E596EA,ACC-54AC283ACE6B,ACC-B0D2FB49E827,1867.18,JPY,2025-09-29T09:52:07.501097,payment,Hong Kong,desktop,False
TXN-972C3CB10E00,ACC-B1138E14EF17,ACC-D9D728462713,2913.2,AUD,2025-09-30T09:45:26.366399,payment,São Paulo,desktop,False
TXN-E01AED1D2561,ACC-B054093E71DE,ACC-B42C9DBC463C,2137.53,INR,2025-10-06T18:04:35.974419,deposit,Dubai,tablet,False
TXN-86E59A71578B,ACC-8E6042947895,ACC-C59C695FD092,2126.75,INR,2025-10-12T13:06:15.524572,deposit,São Paulo,tablet,False
TXN-7C64C607F4F2,ACC-8D4AE971D099,ACC-BF654D50908A,2347.55,CAD,2025-10-13T01:24:39.547412,purchase,Mumbai,desktop,False
TXN-8B80AF376C88,ACC-041A6C90062F,ACC-9466403D9764,2510.08,CAD,2025-10-13T05:39:07.091137,payment,Paris,tablet,False
TXN-5EAC5DAF2933,ACC-FE89392B9352,ACC-FDD64DE90E11,2525.75,EUR,2025-10-13T11:01:52.013368,purchase,Hong Kong,tablet,False
TXN-324C3FDF5B37,ACC-FE89392B9352,ACC-8E6042947895,2252.37,CAD,2025-10-15T04:49:23.374838,refund,Paris,desktop,False
TXN-F6DDB659E94C,ACC-6E4E2E9D8D09,ACC-C693A28CA453,1923.75,JPY,2025-10-15T23:01:03.377399,refund,Tokyo,tablet,False
TXN-C527020E7165,ACC-BF654D50908A,ACC-C59C695FD092,1988.87,USD,2025-10-16T16:57:21.027158,refund,Mumbai,tablet,False
TXN-2AC0B9247296,ACC-A92996A588FB,ACC-D9D728462713,1947.49,EUR,2025-10-17T03:12:39.836992,deposit,Hong Kong,desktop,False
TXN-824A03A07535,ACC-8E6042947895,ACC-B45BBD14BCEF,2448.28,CAD,2025-10-17T11:13:04.353571,purchase,Singapore,desktop,False
TXN-A9D19E1B939D,ACC-C62232881279,ACC-041A6C90062F,2232.36,CAD,2025-10-18T06:18:29.835661,withdrawal,Sydney,tablet,False
TXN-DFA63F02216E,ACC-94FE660ADD36,ACC-6D85A57BCFD1,2120.16,INR,2025-10-20T01:43:09.380420,refund,Singapore,desktop,False
TXN-9C0F6992F6DC,ACC-3BAC085A564A,ACC-F6EC233C396A,1926.47,USD,2025-10-20T01:52:44.756166,transfer,Hong Kong,desktop,False
TXN-8097EF1E1AA1,ACC-B11D1BB146D3,ACC-11965FF36EE0,2036.08,EUR,2025-10-20T11:42:40.083053,refund,Sydney,desktop,False
TXN-B6B13151700E,ACC-FDA370919C32,ACC-0BC91041F287,2128.29,CAD,2025-10-20T22:55:23.427007,refund,Sydney,tablet,False
TXN-C5EDF7F5B1AF,ACC-DEE97A3F640B,ACC-11965FF36EE0,2464.21,GBP,2025-10-23T22:42:52.570832,refund,Berlin,tablet,False
TXN-18E77457FD99,ACC-A03DD06745AC,ACC-C59C695FD092,2623.19,EUR,2025-10-24T18:17:38.092805,transfer,Chicago,desktop,False
TXN-9F627B294C90,ACC-8AF771E221E4,ACC-3F7A3A7B7C6F,2039.7,CAD,2025-10-25T05:42:20.048608,refund,Singapore,desktop,False
TXN-210D9E18DEE4,ACC-0696B85144C6,ACC-C107685428F7,2318.28,CAD,2025-10-25T10:34:10.014654,transfer,Dubai,desktop,False
TXN-75BB6D09DB87,ACC-B42C9DBC463C,ACC-11965FF36EE0,2054.91,JPY,2025-10-26T16:04:23.625405,payment,Sydney,tablet,False
TXN-FD2F8A56BF55,ACC-F6EC233C396A,ACC-52604929F666,2268.32,JPY,2025-10-27T05:55:56.017252,deposit,London,tablet,False
TXN-42FB2ECD330F,ACC-607CBBA9E28A,ACC-041A6C90062F,1962.2,GBP,2025-10-28T08:53:50.034725,transfer,Sydney,desktop,False
TXN-E683C73CFBBE,ACC-8E6042947895,ACC-19722BAB5853,2048.19,INR,2025-10-28T17:43:02.353146,payment,Seoul,tablet,False
TXN-E239F1CA5EA5,ACC-E99B39A7FE91,ACC-ADDD6D5AEA16,1841.98,AUD,2025-10-30T11:45:58.848095,deposit,Tokyo,desktop,False
TXN-ED0CED39BFE4,ACC-8BEF03965BB5,ACC-8E6042947895,1813.33,INR,2025-10-31T14:41:03.208480,purchase,Dubai,desktop,False
TXN-E429B2BE2E2A,ACC-54AC283ACE6B,ACC-6E4E2E9D8D09,2052.24,CAD,2025-11-01T09:31:33.914028,transfer,Berlin,desktop,False
TXN-1E9FE368642A,ACC-52604929F666,ACC-9466403D9764,2018.23,AUD,2025-11-03T19:41:49.124776,deposit,San Francisco,desktop,False
