transaction_id,sender_account,receiver_account,amount,currency,timestamp,transaction_type,location,device_type,is_fraud
TXN_00075,ACC_031,ACC_035,11.19,USD,2025-01-04T03:00:00,purchase,Mumbai,POS,False
TXN_00076,ACC_048,ACC_035,346.77,INR,2025-01-04T04:00:00,purchase,New York,ATM,False
TXN_00077,ACC_015,ACC_001,475.5,GBP,2025-01-04T05:00:00,transfer,Mumbai,POS,False
TXN_00078,ACC_008,ACC_040,552.11,GBP,2025-01-04T06:00:00,withdrawal,New York,mobile,False
TXN_00079,ACC_014,ACC_022,122.31,INR,2025-01-04T07:00:00,purchase,New York,mobile,False
TXN_00080,ACC_023,ACC_029,993.07,USD,2025-01-04T08:00:00,withdrawal,Tokyo,desktop,False
TXN_00081,ACC_040,ACC_008,2366.93,EUR,2025-01-04T09:00:00,purchase,New York,ATM,False
TXN_00082,ACC_021,ACC_011,100.89,USD,2025-01-04T10:00:00,deposit,New York,POS,False
TXN_00083,ACC_016,ACC_041,86.38,USD,2025-01-04T11:00:00,deposit,Tokyo,desktop,False
TXN_00084,ACC_045,ACC_037,177.51,EUR,2025-01-04T12:00:00,purchase,Mumbai,mobile,False
TXN_00085,ACC_018,ACC_014,83.66,INR,2025-01-04T13:00:00,transfer,London,mobile,False
TXN_00086,ACC_047,ACC_030,70.2,GBP,2025-01-04T14:00:00,purchase,London,ATM,False
TXN_00087,ACC_024,ACC_035,77.94,INR,2025-01-04T15:00:00,purchase,London,POS,False
TXN_00088,ACC_026,ACC_021,1163.17,INR,2025-01-04T16:00:00,transfer,Mumbai,ATM,False
TXN_00089,ACC_025,ACC_037,374.75,USD,2025-01-04T17:00:00,deposit,New York,POS,False
TXN_00090,ACC_045,ACC_005,83.33,GBP,2025-01-04T18:00:00,withdrawal,London,POS,False
TXN_00091,ACC_041,ACC_019,7.8,GBP,2025-01-04T19:00:00,purchase,Mumbai,ATM,False
TXN_00092,ACC_029,ACC_014,23.26,INR,2025-01-04T20:00:00,transfer,New York,desktop,False
TXN_00093,ACC_015,ACC_026,271.54,EUR,2025-01-04T21:00:00,purchase,Tokyo,ATM,False
TXN_00094,ACC_045,ACC_004,11.64,INR,2025-01-04T22:00:00,transfer,London,ATM,False
TXN_00095,ACC_001,ACC_025,210.94,EUR,2025-01-04T23:00:00,withdrawal,New York,mobile,False
TXN_00096,ACC_025,ACC_045,41.32,GBP,2025-01-05T00:00:00,withdrawal,London,mobile,False
TXN_00097,ACC_007,ACC_042,165.7,INR,2025-01-05T01:00:00,deposit,London,ATM,False
TXN_00098,ACC_009,ACC_025,160.23,USD,2025-01-05T02:00:00,transfer,London,ATM,False
TXN_00099,ACC_024,ACC_018,171.52,INR,2025-01-05T03:00:00,transfer,New York,mobile,False
TXN_00100,ACC_001,ACC_040,92.45,GBP,2025-01-05T04:00:00,deposit,Mumbai,POS,False
TXN_00101,ACC_044,ACC_008,88.88,USD,2025-01-05T05:00:00,deposit,New York,ATM,False
TXN_00102,ACC_008,ACC_039,62.49,USD,2025-01-05T06:00:00,transfer,London,desktop,False
TXN_00103,ACC_024,ACC_040,265.25,EUR,2025-01-05T07:00:00,deposit,New York,desktop,False
TXN_00104,ACC_011,ACC_014,390.03,USD,2025-01-05T08:00:00,withdrawal,Tokyo,desktop,False
TXN_00105,ACC_017,ACC_032,34.37,USD,2025-01-05T09:00:00,purchase,Mumbai,ATM,False
TXN_00106,ACC_008,ACC_038,139.5,INR,2025-01-05T10:00:00,withdrawal,New York,POS,False
TXN_00107,ACC_035,ACC_033,187.9,GBP,2025-01-05T11:00:00,deposit,Tokyo,POS,False
TXN_00108,ACC_035,ACC_023,185.03,EUR,2025-01-05T12:00:00,transfer,Mumbai,mobile,False
TXN_00109,ACC_033,ACC_015,181.29,INR,2025-01-05T13:00:00,transfer,Tokyo,ATM,False
TXN_00110,ACC_005,ACC_033,91.61,USD,2025-01-05T14:00:00,withdrawal,Mumbai,POS,False
TXN_00111,ACC_042,ACC_025,207.44,USD,2025-01-05T15:00:00,transfer,New York,ATM,False
TXN_00112,ACC_039,ACC_017,311.57,EUR,2025-01-05T16:00:00,deposit,Tokyo,mobile,False
TXN_00113,ACC_041,ACC_033,175.78,GBP,2025-01-05T17:00:00,withdrawal,London,mobile,False
TXN_00114,ACC_028,ACC_047,272.36,EUR,2025-01-05T18:00:00,transfer,Tokyo,mobile,False
TXN_00115,ACC_007,ACC_002,487.08,INR,2025-01-05T19:00:00,purchase,Mumbai,desktop,False
TXN_00116,ACC_009,ACC_014,16.1,EUR,2025-01-05T20:00:00,purchase,New York,ATM,True
TXN_00117,ACC_008,ACC_040,460.43,USD,2025-01-05T21:00:00,deposit,Mumbai,mobile,False
TXN_00118,ACC_012,ACC_040,223.84,INR,2025-01-05T22:00:00,transfer,Tokyo,ATM,False
TXN_00119,ACC_034,ACC_039,39.1,USD,2025-01-05T23:00:00,deposit,Tokyo,desktop,False
TXN_00120,ACC_033,ACC_006,388.76,GBP,2025-01-06T00:00:00,withdrawal,London,desktop,False
TXN_00121,ACC_048,ACC_006,92.02,USD,2025-01-06T01:00:00,purchase,New York,mobile,False
TXN_00122,ACC_023,ACC_003,108.38,USD,2025-01-06T02:00:00,withdrawal,New York,mobile,False
TXN_00123,ACC_024,ACC_007,80.7,EUR,2025-01-06T03:00:00,transfer,Tokyo,POS,False
TXN_00124,ACC_037,ACC_008,213.34,USD,2025-01-06T04:00:00,deposit,New York,ATM,False
TXN_00125,ACC_035,ACC_042,57.83,INR,2025-01-06T05:00:00,deposit,London,mobile,False
TXN_00126,ACC_044,ACC_015,437.8,INR,2025-01-06T06:00:00,deposit,Mumbai,POS,False
TXN_00127,ACC_040,ACC_047,125.63,GBP,2025-01-06T07:00:00,withdrawal,New York,ATM,False
TXN_00128,ACC_022,ACC_029,95.87,INR,2025-01-06T08:00:00,purchase,Tokyo,mobile,False
TXN_00129,ACC_027,ACC_033,366.3,EUR,2025-01-06T09:00:00,withdrawal,Mumbai,POS,False
TXN_00130,ACC_035,ACC_030,101.14,GBP,2025-01-06T10:00:00,withdrawal,Mumbai,POS,False
TXN_00131,ACC_001,ACC_039,463.04,INR,2025-01-06T11:00:00,transfer,London,ATM,False
TXN_00132,ACC_035,ACC_027,480.83,EUR,2025-01-06T12:00:00,transfer,Tokyo,POS,False
TXN_00133,ACC_037,ACC_036,29.91,INR,2025-01-06T13:00:00,transfer,New York,ATM,False
TXN_00134,ACC_047,ACC_029,561.78,INR,2025-01-06T14:00:00,purchase,Tokyo,ATM,False
TXN_00135,ACC_014,ACC_038,25.68,USD,2025-01-06T15:00:00,purchase,Mumbai,ATM,False
TXN_00136,ACC_003,ACC_033,605.4,INR,2025-01-06T16:00:00,transfer,Tokyo,desktop,False
TXN_00137,ACC_001,ACC_037,1692.61,INR,2025-01-06T17:00:00,transfer,New York,POS,False
TXN_00138,ACC_005,ACC_027,424.03,EUR,2025-01-06T18:00:00,purchase,New York,ATM,False
TXN_00139,ACC_026,ACC_033,11.15,EUR,2025-01-06T19:00:00,deposit,London,mobile,False
TXN_00140,ACC_014,ACC_004,531.81,USD,2025-01-06T20:00:00,purchase,New York,desktop,False
TXN_00141,ACC_039,ACC_022,2198.11,INR,2025-01-06T21:00:00,purchase,New York,desktop,False
TXN_00142,ACC_027,ACC_002,103.17,USD,2025-01-06T22:00:00,purchase,Tokyo,POS,False
TXN_00143,ACC_009,ACC_010,142.36,INR,2025-01-06T23:00:00,transfer,Tokyo,ATM,False
TXN_00144,ACC_015,ACC_005,35.65,GBP,2025-01-07T00:00:00,deposit,Mumbai,POS,False
TXN_00145,ACC_015,ACC_010,215.83,GBP,2025-01-07T01:00:00,purchase,London,desktop,False
TXN_00146,ACC_026,ACC_033,680.63,USD,2025-01-07T02:00:00,transfer,Tokyo,ATM,False
TXN_00147,ACC_042,ACC_038,342.85,USD,2025-01-07T03:00:00,withdrawal,New York,mobile,False
TXN_00148,ACC_013,ACC_013,6440.49,USD,2025-01-07T04:00:00,withdrawal,Mumbai,ATM,False
TXN_00149,ACC_032,ACC_031,154.41,EUR,2025-01-07T05:00:00,purchase,Tokyo,desktop,False
TXN_00150,ACC_039,ACC_047,20.97,EUR,2025-01-07T06:00:00,withdrawal,London,mobile,False
TXN_00151,ACC_049,ACC_036,182.21,EUR,2025-01-07T07:00:00,deposit,London,ATM,False
TXN_00152,ACC_032,ACC_045,8.17,USD,2025-01-07T08:00:00,withdrawal,Mumbai,mobile,False
TXN_00153,ACC_004,ACC_024,78.28,INR,2025-01-07T09:00:00,withdrawal,Mumbai,mobile,False
TXN_00154,ACC_030,ACC_015,1042.38,GBP,2025-01-07T10:00:00,deposit,Mumbai,desktop,False
TXN_00155,ACC_037,ACC_029,219.24,USD,2025-01-07T11:00:00,purchase,Mumbai,mobile,False
TXN_00156,ACC_023,ACC_008,184.07,EUR,2025-01-07T12:00:00,purchase,Mumbai,POS,False
TXN_00157,ACC_039,ACC_005,1319.41,EUR,2025-01-07T13:00:00,deposit,New York,desktop,False
TXN_00158,ACC_045,ACC_029,107.26,USD,2025-01-07T14:00:00,deposit,New York,POS,False
TXN_00159,ACC_015,ACC_047,674.64,USD,2025-01-07T15:00:00,deposit,Tokyo,mobile,False
TXN_00160,ACC_043,ACC_004,173.32,EUR,2025-01-07T16:00:00,withdrawal,London,POS,False
TXN_00161,ACC_029,ACC_012,234.17,INR,2025-01-07T17:00:00,deposit,New York,ATM,False
TXN_00162,ACC_036,ACC_045,34.44,EUR,2025-01-07T18:00:00,transfer,New York,mobile,False
TXN_00163,ACC_013,ACC_002,83.22,EUR,2025-01-07T19:00:00,withdrawal,New York,ATM,False
TXN_00164,ACC_032,ACC_027,27.74,USD,2025-01-07T20:00:00,purchase,Tokyo,POS,False
TXN_00165,ACC_007,ACC_031,132.38,INR,2025-01-07T21:00:00,purchase,Mumbai,ATM,False
TXN_00166,ACC_022,ACC_036,237.1,EUR,2025-01-07T22:00:00,purchase,Tokyo,mobile,False
TXN_00167,ACC_028,ACC_036,39.17,EUR,2025-01-07T23:00:00,withdrawal,London,ATM,False
TXN_00168,ACC_002,ACC_026,1735.44,GBP,2025-01-08T00:00:00,transfer,London,POS,False
TXN_00169,ACC_042,ACC_043,207.21,USD,2025-01-08T01:00:00,deposit,London,POS,False
TXN_00170,ACC_045,ACC_027,159.07,GBP,2025-01-08T02:00:00,deposit,London,POS,True
TXN_00171,ACC_006,ACC_005,373.75,GBP,2025-01-08T03:00:00,purchase,New York,mobile,False
TXN_00172,ACC_028,ACC_020,54.89,EUR,2025-01-08T04:00:00,purchase,New York,POS,False
TXN_00173,ACC_028,ACC_011,180.58,USD,2025-01-08T05:00:00,withdrawal,Tokyo,mobile,False
TXN_00174,ACC_044,ACC_010,62.79,INR,2025-01-08T06:00:00,transfer,Mumbai,ATM,False
TXN_00175,ACC_044,ACC_040,963.35,EUR,2025-01-08T07:00:00,deposit,London,POS,False
TXN_00176,ACC_020,ACC_038,41.66,INR,2025-01-08T08:00:00,withdrawal,Tokyo,ATM,False
TXN_00177,ACC_030,ACC_006,160.1,INR,2025-01-08T09:00:00,deposit,New York,desktop,False
TXN_00178,ACC_011,ACC_008,220.34,USD,2025-01-08T10:00:00,purchase,New York,ATM,False
TXN_00179,ACC_028,ACC_023,238.36,GBP,2025-01-08T11:00:00,deposit,Mumbai,desktop,False
TXN_00180,ACC_025,ACC_047,73.89,USD,2025-01-08T12:00:00,transfer,Mumbai,ATM,False
TXN_00181,ACC_039,ACC_026,50.67,INR,2025-01-08T13:00:00,transfer,Mumbai,mobile,False
TXN_00182,ACC_033,ACC_046,75.18,EUR,2025-01-08T14:00:00,purchase,Tokyo,ATM,False
TXN_00183,ACC_001,ACC_043,279.78,INR,2025-01-08T15:00:00,transfer,New York,mobile,False
TXN_00184,ACC_027,ACC_012,124.88,EUR,2025-01-08T16:00:00,transfer,New York,mobile,False
TXN_00185,ACC_013,ACC_026,385.85,EUR,2025-01-08T17:00:00,withdrawal,Mumbai,POS,False
TXN_00186,ACC_041,ACC_013,263.07,USD,2025-01-08T18:00:00,deposit,London,mobile,False
TXN_00187,ACC_003,ACC_040,9.66,INR,2025-01-08T19:00:00,purchase,Mumbai,desktop,False
TXN_00188,ACC_039,ACC_018,199.74,GBP,2025-01-08T20:00:00,purchase,Tokyo,POS,False
TXN_00189,ACC_006,ACC_025,2209.55,INR,2025-01-08T21:00:00,purchase,Mumbai,POS,False
TXN_00190,ACC_008,ACC_033,728.02,INR,2025-01-08T22:00:00,purchase,Mumbai,ATM,False
TXN_00191,ACC_027,ACC_047,246.27,GBP,2025-01-08T23:00:00,purchase,Tokyo,mobile,False
TXN_00192,ACC_009,ACC_040,41.63,USD,2025-01-09T00:00:00,transfer,Mumbai,mobile,False
TXN_00193,ACC_037,ACC_043,263.24,INR,2025-01-09T01:00:00,withdrawal,New York,desktop,False
TXN_00194,ACC_033,ACC_012,360.57,INR,2025-01-09T02:00:00,purchase,London,ATM,False
TXN_00195,ACC_042,ACC_044,109.45,EUR,2025-01-09T03:00:00,withdrawal,Mumbai,ATM,False
TXN_00196,ACC_044,ACC_036,217.04,INR,2025-01-09T04:00:00,withdrawal,Tokyo,POS,False
TXN_00197,ACC_024,ACC_048,908.32,GBP,2025-01-09T05:00:00,transfer,London,POS,False
TXN_00198,ACC_015,ACC_004,53.05,EUR,2025-01-09T06:00:00,purchase,Tokyo,POS,True
TXN_00199,ACC_032,ACC_005,41.68,USD,2025-01-09T07:00:00,transfer,London,desktop,False
TXN_00200,ACC_032,ACC_037,340.78,EUR,2025-01-09T08:00:00,purchase,London,desktop,False
TXN_00201,ACC_024,ACC_008,256.99,GBP,2025-01-09T09:00:00,transfer,Mumbai,POS,False
TXN_00202,ACC_041,ACC_042,510.1,GBP,2025-01-09T10:00:00,withdrawal,New York,ATM,False
TXN_00203,ACC_049,ACC_049,294.05,EUR,2025-01-09T11:00:00,purchase,Mumbai,desktop,False
TXN_00204,ACC_049,ACC_028,75.09,USD,2025-01-09T12:00:00,deposit,Tokyo,ATM,False
TXN_00205,ACC_012,ACC_031,249.29,EUR,2025-01-09T13:00:00,withdrawal,Tokyo,ATM,False
TXN_00206,ACC_039,ACC_009,37.69,USD,2025-01-09T14:00:00,deposit,London,mobile,False
TXN_00207,ACC_002,ACC_029,109.91,EUR,2025-01-09T15:00:00,withdrawal,London,POS,False
TXN_00208,ACC_003,ACC_014,271.34,GBP,2025-01-09T16:00:00,transfer,New York,mobile,False
TXN_00209,ACC_049,ACC_040,96.29,INR,2025-01-09T17:00:00,purchase,Mumbai,POS,False
TXN_00210,ACC_037,ACC_041,2868.84,INR,2025-01-09T18:00:00,withdrawal,Tokyo,POS,False
TXN_00211,ACC_049,ACC_022,15.32,USD,2025-01-09T19:00:00,transfer,London,ATM,False
TXN_00212,ACC_017,ACC_011,76.94,USD,2025-01-09T20:00:00,purchase,New York,POS,False
TXN_00213,ACC_049,ACC_023,48.17,USD,2025-01-09T21:00:00,purchase,Tokyo,ATM,True
TXN_00214,ACC_002,ACC_001,64.04,GBP,2025-01-09T22:00:00,withdrawal,London,ATM,False
TXN_00215,ACC_002,ACC_046,68.61,EUR,2025-01-09T23:00:00,purchase,Tokyo,POS,False
TXN_00216,ACC_028,ACC_037,30.21,GBP,2025-01-10T00:00:00,withdrawal,New York,ATM,False
TXN_00217,ACC_023,ACC_021,366.22,INR,2025-01-10T01:00:00,purchase,New York,ATM,False
TXN_00218,ACC_037,ACC_026,76.98,USD,2025-01-10T02:00:00,deposit,Tokyo,ATM,False
TXN_00219,ACC_032,ACC_046,180.6,EUR,2025-01-10T03:00:00,transfer,Mumbai,desktop,False
TXN_00220,ACC_033,ACC_036,88.08,INR,2025-01-10T04:00:00,deposit,Tokyo,ATM,False
TXN_00221,ACC_001,ACC_023,64.78,INR,2025-01-10T05:00:00,withdrawal,London,desktop,False
TXN_00222,ACC_019,ACC_001,1104.04,INR,2025-01-10T06:00:00,deposit,Mumbai,desktop,False
TXN_00223,ACC_002,ACC_040,449.22,GBP,2025-01-10T07:00:00,withdrawal,London,ATM,False
TXN_00224,ACC_044,ACC_015,15.77,USD,2025-01-10T08:00:00,purchase,Tokyo,ATM,False
TXN_00225,ACC_026,ACC_021,13.89,INR,2025-01-10T09:00:00,purchase,Mumbai,desktop,False
TXN_00226,ACC_032,ACC_047,518.6,USD,2025-01-10T10:00:00,withdrawal,London,desktop,False
TXN_00227,ACC_006,ACC_009,79.53,GBP,2025-01-10T11:00:00,deposit,Tokyo,ATM,False
TXN_00228,ACC_032,ACC_009,20.51,INR,2025-01-10T12:00:00,purchase,Tokyo,ATM,False
TXN_00229,ACC_004,ACC_010,520.55,GBP,2025-01-10T13:00:00,transfer,Mumbai,POS,False
TXN_00230,ACC_011,ACC_026,181.81,GBP,2025-01-10T14:00:00,purchase,Tokyo,desktop,False
TXN_00231,ACC_017,ACC_041,200.71,USD,2025-01-10T15:00:00,transfer,New York,desktop,False
TXN_00232,ACC_038,ACC_035,392.07,INR,2025-01-10T16:00:00,deposit,London,POS,False
TXN_00233,ACC_024,ACC_025,30.82,GBP,2025-01-10T17:00:00,transfer,London,desktop,False
TXN_00234,ACC_005,ACC_026,20.95,INR,2025-01-10T18:00:00,transfer,Tokyo,mobile,False
TXN_00235,ACC_034,ACC_011,989.45,USD,2025-01-10T19:00:00,transfer,Tokyo,desktop,False
TXN_00236,ACC_006,ACC_038,26.45,GBP,2025-01-10T20:00:00,transfer,New York,POS,False
TXN_00237,ACC_022,ACC_002,34.24,USD,2025-01-10T21:00:00,purchase,Mumbai,mobile,False
TXN_00238,ACC_011,ACC_007,43.51,INR,2025-01-10T22:00:00,transfer,Tokyo,ATM,False
TXN_00239,ACC_048,ACC_018,1800.71,INR,2025-01-10T23:00:00,purchase,Tokyo,POS,False
TXN_00240,ACC_016,ACC_027,268.29,USD,2025-01-11T00:00:00,transfer,Tokyo,POS,False
TXN_00241,ACC_033,ACC_034,472.71,EUR,2025-01-11T01:00:00,withdrawal,Tokyo,ATM,False
TXN_00242,ACC_009,ACC_027,187.8,GBP,2025-01-11T02:00:00,deposit,London,POS,False
TXN_00243,ACC_006,ACC_017,72.08,INR,2025-01-11T03:00:00,transfer,Tokyo,desktop,False
TXN_00244,ACC_016,ACC_043,316.57,INR,2025-01-11T04:00:00,withdrawal,London,ATM,False
TXN_00245,ACC_029,ACC_044,22.92,GBP,2025-01-11T05:00:00,transfer,Tokyo,POS,False
TXN_00246,ACC_003,ACC_024,39.87,USD,2025-01-11T06:00:00,transfer,Mumbai,ATM,False
TXN_00247,ACC_020,ACC_025,357.66,USD,2025-01-11T07:00:00,transfer,New York,ATM,False
TXN_00248,ACC_036,ACC_007,29.12,USD,2025-01-11T08:00:00,withdrawal,Mumbai,ATM,False
TXN_00249,ACC_019,ACC_006,118.29,EUR,2025-01-11T09:00:00,deposit,Tokyo,mobile,False
TXN_00250,ACC_026,ACC_024,124.93,EUR,2025-01-11T10:00:00,withdrawal,Tokyo,POS,False
TXN_00251,ACC_003,ACC_033,78.7,INR,2025-01-11T11:00:00,deposit,Tokyo,mobile,False
TXN_00252,ACC_019,ACC_049,14.28,USD,2025-01-11T12:00:00,transfer,Mumbai,POS,False
TXN_00253,ACC_020,ACC_029,69.78,GBP,2025-01-11T13:00:00,purchase,Tokyo,desktop,False
TXN_00254,ACC_032,ACC_043,55.15,INR,2025-01-11T14:00:00,transfer,Mumbai,desktop,False
TXN_00255,ACC_007,ACC_022,180.14,GBP,2025-01-11T15:00:00,deposit,London,desktop,False
TXN_00256,ACC_041,ACC_026,169.46,INR,2025-01-11T16:00:00,withdrawal,New York,POS,False
